symbol,date,open,high,low,close,day_change,day_change_pct,volume
BCLIND.NS,2025-03-18,36.12,36.12,36.12,36.12,0.00,0.00,0
BCLIND.NS,2025-03-19,37.05,38.25,37.04,37.91,0.86,2.32,1019671
BCLIND.NS,2025-03-20,38.22,39.80,37.62,38.59,0.37,0.97,1222459
BCLIND.NS,2025-03-21,38.58,39.39,38.33,39.26,0.68,1.76,1427004
BCLIND.NS,2025-03-24,39.26,39.95,39.00,39.07,-0.19,-0.48,1119670
BCLIND.NS,2025-03-25,39.40,40.19,35.92,37.30,-2.10,-5.33,1774838
BCLIND.NS,2025-03-26,37.09,38.12,36.07,36.47,-0.62,-1.67,1578573
BCLIND.NS,2025-03-27,36.90,36.90,35.71,36.10,-0.80,-2.17,2184484
BCLIND.NS,2025-03-28,36.14,37.61,35.50,35.74,-0.40,-1.11,1763879
BERGEPAINT.NS,2025-03-03,488.00,491.75,479.60,488.65,0.65,0.13,560937
BERGEPAINT.NS,2025-03-04,485.00,489.25,480.05,481.60,-3.40,-0.70,367199
BERGEPAINT.NS,2025-03-05,480.05,486.95,478.10,484.00,3.95,0.82,285928
BERGEPAINT.NS,2025-03-06,488.40,503.45,487.85,500.60,12.20,2.50,1566314
BERGEPAINT.NS,2025-03-07,501.00,512.00,498.45,509.35,8.35,1.67,720896
BERGEPAINT.NS,2025-03-10,509.20,514.70,500.00,504.45,-4.75,-0.93,835474
BERGEPAINT.NS,2025-03-11,500.00,503.85,493.15,498.05,-1.95,-0.39,588944
BERGEPAINT.NS,2025-03-12,498.00,501.55,480.50,482.60,-15.40,-3.09,380975
BERGEPAINT.NS,2025-03-13,482.50,490.55,473.60,488.20,5.70,1.18,637761
BERGEPAINT.NS,2025-03-17,484.10,504.00,484.10,502.65,18.55,3.83,464397
BERGEPAINT.NS,2025-03-18,502.65,502.65,502.65,502.65,0.00,0.00,0
BERGEPAINT.NS,2025-03-19,506.00,508.55,500.05,501.40,-4.60,-0.91,784632
BERGEPAINT.NS,2025-03-20,502.20,510.40,498.95,507.85,5.65,1.13,473062
BERGEPAINT.NS,2025-03-21,507.80,509.90,497.00,500.30,-7.50,-1.48,943473
BERGEPAINT.NS,2025-03-24,501.00,514.15,501.00,511.60,10.60,2.12,672842
BERGEPAINT.NS,2025-03-25,514.00,514.00,499.95,501.00,-13.00,-2.53,893963
BERGEPAINT.NS,2025-03-26,502.90,509.25,499.05,501.45,-1.45,-0.29,494207
BERGEPAINT.NS,2025-03-27,501.05,505.00,497.00,501.75,0.70,0.14,566150
BERGEPAINT.NS,2025-03-28,501.75,511.90,499.10,500.20,-1.55,-0.31,587958
BHARTIARTL.NS,2025-03-03,1565.91,1589.46,1559.71,1582.57,16.66,1.06,6993525
BHARTIARTL.NS,2025-03-04,1575.83,1577.31,1555.00,1562.29,-13.54,-0.86,5219668
BHARTIARTL.NS,2025-03-05,1564.92,1612.62,1564.02,1604.83,39.92,2.55,6295425
BHARTIARTL.NS,2025-03-06,1604.59,1618.22,1577.26,1613.41,8.83,0.55,5174009
BHARTIARTL.NS,2025-03-07,1615.49,1628.78,1602.21,1617.18,1.69,0.10,3035558
BHARTIARTL.NS,2025-03-10,1626.40,1641.18,1613.11,1617.43,-8.98,-0.55,3778450
BHARTIARTL.NS,2025-03-11,1616.49,1662.50,1610.59,1649.16,32.68,2.02,6078564
BHARTIARTL.NS,2025-03-12,1675.99,1702.42,1620.45,1629.23,-46.76,-2.79,9907628
BHARTIARTL.NS,2025-03-13,1637.11,1643.16,1616.09,1618.97,-18.15,-1.11,8317331
BHARTIARTL.NS,2025-03-17,1598.83,1634.73,1598.83,1625.56,26.73,1.67,6405522
BHARTIARTL.NS,2025-03-18,1625.56,1625.56,1625.56,1625.56,0.00,0.00,0
BHARTIARTL.NS,2025-03-19,1621.44,1628.44,1614.01,1623.58,2.13,0.13,6283464
BHARTIARTL.NS,2025-03-20,1646.24,1695.48,1632.45,1691.11,44.87,2.73,12074465
BHARTIARTL.NS,2025-03-21,1695.48,1717.05,1677.97,1711.49,16.02,0.94,14715349
BHARTIARTL.NS,2025-03-24,1725.57,1725.57,1700.63,1704.55,-21.02,-1.22,4120999
BHARTIARTL.NS,2025-03-25,1710.70,1726.07,1691.96,1716.15,5.45,0.32,4857399
BHARTIARTL.NS,2025-03-26,1724.73,1750.37,1711.84,1724.14,-0.60,-0.03,7142394
BHARTIARTL.NS,2025-03-27,1725.52,1731.92,1699.05,1710.40,-15.12,-0.88,6222339
BHARTIARTL.NS,2025-03-28,1718.93,1731.28,1646.24,1719.03,0.10,0.01,4133264
CANBK.NS,2025-03-03,78.44,79.16,75.88,78.60,0.16,0.21,30406353
CANBK.NS,2025-03-04,77.67,80.12,76.94,79.11,1.44,1.85,25682844
CANBK.NS,2025-03-05,79.50,82.20,79.30,82.08,2.58,3.24,17408359
CANBK.NS,2025-03-06,83.03,83.77,82.17,82.40,-0.63,-0.76,19427907
CANBK.NS,2025-03-07,82.54,82.98,81.53,82.08,-0.46,-0.56,12988687
CANBK.NS,2025-03-10,82.06,82.47,79.37,79.64,-2.42,-2.95,14634696
CANBK.NS,2025-03-11,78.58,80.76,78.58,80.40,1.81,2.31,21742642
CANBK.NS,2025-03-12,80.42,81.19,78.73,79.61,-0.81,-1.01,14726763
CANBK.NS,2025-03-13,79.86,80.59,79.32,80.03,0.17,0.22,25685980
CANBK.NS,2025-03-17,80.42,80.57,79.33,79.64,-0.78,-0.97,13115634
CANBK.NS,2025-03-18,79.64,79.64,79.64,79.64,0.00,0.00,0
CANBK.NS,2025-03-19,81.11,82.88,81.11,82.61,1.50,1.84,22116696
CANBK.NS,2025-03-20,83.02,83.68,82.40,82.87,-0.14,-0.17,17359824
CANBK.NS,2025-03-21,83.03,85.20,82.54,84.51,1.49,1.79,26691971
CANBK.NS,2025-03-24,85.44,88.43,85.15,88.16,2.72,3.19,36771697
CANBK.NS,2025-03-25,89.01,89.06,85.00,85.40,-3.61,-4.06,23478508
CANBK.NS,2025-03-26,85.25,86.23,83.99,84.22,-1.02,-1.20,21455219
CANBK.NS,2025-03-27,84.09,86.89,83.80,86.55,2.46,2.93,58399584
CANBK.NS,2025-03-28,86.55,88.03,85.59,85.92,-0.63,-0.73,30188247
COALINDIA.NS,2025-03-03,370.00,371.00,352.40,360.35,-9.65,-2.61,12675744
COALINDIA.NS,2025-03-04,356.10,366.50,352.60,363.85,7.75,2.18,5535218
COALINDIA.NS,2025-03-05,362.05,368.90,362.05,368.25,6.20,1.71,5730797
COALINDIA.NS,2025-03-06,370.05,384.15,368.10,382.60,12.55,3.39,11247215
COALINDIA.NS,2025-03-07,382.60,389.60,379.40,380.65,-1.95,-0.51,8321771
COALINDIA.NS,2025-03-10,380.70,386.60,374.05,375.15,-5.55,-1.46,5541001
COALINDIA.NS,2025-03-11,371.00,380.00,368.00,379.05,8.05,2.17,5340552
COALINDIA.NS,2025-03-12,379.55,382.85,373.80,380.70,1.15,0.30,3951912
COALINDIA.NS,2025-03-13,381.50,383.00,377.35,378.30,-3.20,-0.84,3918004
COALINDIA.NS,2025-03-17,380.20,387.05,379.05,385.75,5.55,1.46,5456361
COALINDIA.NS,2025-03-18,385.75,385.75,385.75,385.75,0.00,0.00,0
COALINDIA.NS,2025-03-19,390.05,398.05,388.80,395.85,5.80,1.49,5827114
COALINDIA.NS,2025-03-20,397.70,398.10,392.05,396.40,-1.30,-0.33,7025398
COALINDIA.NS,2025-03-21,396.40,411.10,395.10,405.40,9.00,2.27,16564019
COALINDIA.NS,2025-03-24,407.95,411.80,405.05,406.00,-1.95,-0.48,5260300
COALINDIA.NS,2025-03-25,408.00,408.25,397.10,398.30,-9.70,-2.38,5636291
COALINDIA.NS,2025-03-26,398.50,402.45,393.15,394.80,-3.70,-0.93,5025274
COALINDIA.NS,2025-03-27,393.25,399.65,392.05,396.85,3.60,0.92,7697174
COALINDIA.NS,2025-03-28,397.00,401.90,393.50,398.20,1.20,0.30,6923988
DWARKESH.NS,2025-03-03,38.59,39.08,36.10,37.57,-1.02,-2.64,949455
DWARKESH.NS,2025-03-04,37.51,39.10,37.06,38.47,0.96,2.56,888642
DWARKESH.NS,2025-03-05,38.40,39.73,38.40,39.37,0.97,2.53,739577
DWARKESH.NS,2025-03-06,39.54,40.65,39.54,40.13,0.59,1.49,710398
DWARKESH.NS,2025-03-07,40.13,41.75,40.05,40.78,0.65,1.62,855001
DWARKESH.NS,2025-03-10,40.90,41.40,38.75,38.92,-1.98,-4.84,709685
DWARKESH.NS,2025-03-11,38.49,38.80,37.73,37.96,-0.53,-1.38,801359
DWARKESH.NS,2025-03-12,37.97,38.95,37.61,37.97,0.00,0.00,793148
DWARKESH.NS,2025-03-13,38.19,38.75,37.11,37.41,-0.78,-2.04,739786
DWARKESH.NS,2025-03-17,37.77,37.95,36.39,36.66,-1.11,-2.94,760396
DWARKESH.NS,2025-03-18,36.66,36.66,36.66,36.66,0.00,0.00,0
DWARKESH.NS,2025-03-19,39.08,41.52,39.08,41.37,2.29,5.86,1510351
DWARKESH.NS,2025-03-20,41.67,42.00,40.29,40.37,-1.30,-3.12,1010910
DWARKESH.NS,2025-03-21,40.20,41.74,40.10,40.77,0.57,1.42,1285725
DWARKESH.NS,2025-03-24,41.00,42.22,40.90,41.28,0.28,0.68,1186977
DWARKESH.NS,2025-03-25,41.50,41.95,39.60,39.73,-1.77,-4.27,995438
DWARKESH.NS,2025-03-26,39.73,40.11,37.51,37.76,-1.97,-4.96,1258866
DWARKESH.NS,2025-03-27,37.10,39.24,37.10,38.45,1.35,3.64,1930737
DWARKESH.NS,2025-03-28,38.76,40.12,36.22,36.81,-1.95,-5.03,1914752
FEDERALBNK.NS,2025-03-03,177.81,179.98,172.66,179.48,1.67,0.94,10498910
FEDERALBNK.NS,2025-03-04,178.75,178.75,175.30,176.51,-2.24,-1.25,7378836
FEDERALBNK.NS,2025-03-05,176.90,181.85,176.51,181.51,4.61,2.61,6338076
FEDERALBNK.NS,2025-03-06,183.06,183.50,180.71,181.74,-1.32,-0.72,7595816
FEDERALBNK.NS,2025-03-07,181.34,182.95,179.95,180.51,-0.83,-0.46,6040527
FEDERALBNK.NS,2025-03-10,180.40,180.95,178.30,179.12,-1.28,-0.71,6397181
FEDERALBNK.NS,2025-03-11,177.90,180.25,175.50,179.12,1.22,0.69,5753482
FEDERALBNK.NS,2025-03-12,180.00,181.15,176.90,178.22,-1.78,-0.99,5916404
FEDERALBNK.NS,2025-03-13,178.65,179.34,176.25,176.60,-2.05,-1.15,3060509
FEDERALBNK.NS,2025-03-17,177.48,178.25,175.55,177.34,-0.14,-0.08,3411602
FEDERALBNK.NS,2025-03-18,177.34,177.34,177.34,177.34,0.00,0.00,0
FEDERALBNK.NS,2025-03-19,181.80,186.95,180.56,186.19,4.39,2.41,11138888
FEDERALBNK.NS,2025-03-20,186.80,187.68,185.65,186.54,-0.26,-0.14,4488082
FEDERALBNK.NS,2025-03-21,187.00,188.31,185.80,187.30,0.30,0.16,6584799
FEDERALBNK.NS,2025-03-24,188.00,196.74,187.30,195.80,7.80,4.15,9174683
FEDERALBNK.NS,2025-03-25,196.74,197.30,193.40,194.85,-1.89,-0.96,6813212
FEDERALBNK.NS,2025-03-26,194.10,196.50,191.90,192.31,-1.79,-0.92,5584885
FEDERALBNK.NS,2025-03-27,192.09,200.00,191.56,197.58,5.49,2.86,25012772
FEDERALBNK.NS,2025-03-28,196.99,198.50,191.72,192.73,-4.26,-2.16,7248212
GAIL.NS,2025-03-03,156.04,159.00,153.31,154.05,-1.99,-1.28,21947511
GAIL.NS,2025-03-04,153.00,153.90,150.52,153.17,0.17,0.11,11758879
GAIL.NS,2025-03-05,153.50,159.25,153.35,158.95,5.45,3.55,11875941
GAIL.NS,2025-03-06,160.70,162.62,159.01,161.46,0.76,0.47,9112943
GAIL.NS,2025-03-07,161.41,161.94,157.40,158.14,-3.27,-2.03,12554271
GAIL.NS,2025-03-10,158.00,160.25,154.20,155.14,-2.86,-1.81,12901373
GAIL.NS,2025-03-11,154.45,157.30,153.00,156.78,2.33,1.51,8510794
GAIL.NS,2025-03-12,157.40,161.65,157.30,159.20,1.80,1.14,12855790
GAIL.NS,2025-03-13,159.46,161.30,157.71,157.96,-1.50,-0.94,9241718
GAIL.NS,2025-03-17,157.89,159.20,156.41,156.58,-1.31,-0.83,9745451
GAIL.NS,2025-03-18,156.58,156.58,156.58,156.58,0.00,0.00,0
GAIL.NS,2025-03-19,163.00,166.62,162.62,165.96,2.96,1.82,11002564
GAIL.NS,2025-03-20,167.07,169.38,164.65,168.46,1.39,0.83,10268944
GAIL.NS,2025-03-21,168.45,177.33,168.40,175.05,6.60,3.92,33864565
GAIL.NS,2025-03-24,178.76,186.40,178.20,181.28,2.52,1.41,33972530
GAIL.NS,2025-03-25,183.00,183.31,177.00,177.70,-5.30,-2.90,15135251
GAIL.NS,2025-03-26,177.00,179.50,173.42,174.07,-2.93,-1.66,15788440
GAIL.NS,2025-03-27,172.90,182.25,172.20,181.56,8.66,5.01,23986738
GAIL.NS,2025-03-28,181.99,184.95,180.81,183.04,1.05,0.58,22871476
GOLDBEES.NS,2025-03-03,71.60,71.60,70.66,71.36,-0.24,-0.34,11451635
GOLDBEES.NS,2025-03-04,72.47,72.49,71.52,72.42,-0.05,-0.07,11323967
GOLDBEES.NS,2025-03-05,72.58,72.58,72.12,72.27,-0.31,-0.43,11551383
GOLDBEES.NS,2025-03-06,72.85,72.85,71.78,71.89,-0.96,-1.32,10743047
GOLDBEES.NS,2025-03-07,72.57,72.57,71.83,72.21,-0.36,-0.50,10706795
GOLDBEES.NS,2025-03-10,71.99,72.49,71.92,72.17,0.18,0.25,7894354
GOLDBEES.NS,2025-03-11,72.17,72.47,71.71,72.08,-0.09,-0.12,6123525
GOLDBEES.NS,2025-03-12,72.06,72.67,72.06,72.32,0.26,0.36,5416235
GOLDBEES.NS,2025-03-13,72.62,72.97,72.61,72.82,0.20,0.28,9102052
GOLDBEES.NS,2025-03-17,73.88,73.88,73.24,73.53,-0.35,-0.47,12763210
GOLDBEES.NS,2025-03-18,73.53,73.53,73.53,73.53,0.00,0.00,0
GOLDBEES.NS,2025-03-19,74.78,74.78,74.10,74.25,-0.53,-0.71,17347591
GOLDBEES.NS,2025-03-20,73.59,75.18,72.00,74.49,0.90,1.22,8435104
GOLDBEES.NS,2025-03-21,74.78,74.78,73.80,73.95,-0.83,-1.11,18589531
GOLDBEES.NS,2025-03-24,74.18,74.18,72.56,73.00,-1.18,-1.59,63876147
GOLDBEES.NS,2025-03-25,73.35,73.35,72.69,73.23,-0.12,-0.16,16524365
GOLDBEES.NS,2025-03-26,73.48,73.64,72.82,73.25,-0.23,-0.31,11975993
GOLDBEES.NS,2025-03-27,73.97,73.98,73.23,73.80,-0.17,-0.23,10626756
GOLDBEES.NS,2025-03-28,73.64,74.80,73.63,74.16,0.52,0.71,28472465
GOLDCASE.NS,2025-03-03,13.72,13.87,13.46,13.54,-0.18,-1.31,1857895
GOLDCASE.NS,2025-03-04,13.62,13.78,13.57,13.76,0.14,1.03,1157836
GOLDCASE.NS,2025-03-05,13.82,13.88,13.70,13.72,-0.10,-0.72,1349623
GOLDCASE.NS,2025-03-06,13.98,14.28,13.62,13.67,-0.31,-2.22,1264448
GOLDCASE.NS,2025-03-07,13.79,13.79,13.65,13.72,-0.07,-0.51,690791
GOLDCASE.NS,2025-03-10,13.84,13.90,13.65,13.72,-0.12,-0.87,2027742
GOLDCASE.NS,2025-03-11,13.82,13.82,13.58,13.68,-0.14,-1.01,1400047
GOLDCASE.NS,2025-03-12,13.78,14.08,13.66,13.72,-0.06,-0.44,1068522
GOLDCASE.NS,2025-03-13,13.78,13.87,13.74,13.85,0.07,0.51,1211234
GOLDCASE.NS,2025-03-17,13.88,14.25,13.88,13.98,0.10,0.72,2204777
GOLDCASE.NS,2025-03-18,14.02,14.12,13.99,14.08,0.06,0.43,1208526
GOLDCASE.NS,2025-03-19,14.03,14.19,14.03,14.09,0.06,0.43,1372552
GOLDCASE.NS,2025-03-20,14.17,14.20,14.06,14.13,-0.04,-0.28,1096257
GOLDCASE.NS,2025-03-21,14.13,14.14,13.96,14.04,-0.09,-0.64,1698175
GOLDCASE.NS,2025-03-24,14.18,14.45,13.76,13.96,-0.22,-1.55,3141492
GOLDCASE.NS,2025-03-25,13.99,13.99,13.84,13.93,-0.06,-0.43,3217852
GOLDCASE.NS,2025-03-26,14.00,14.00,13.87,13.92,-0.08,-0.57,1908711
GOLDCASE.NS,2025-03-27,14.13,14.28,13.93,14.02,-0.11,-0.78,1013790
GOLDCASE.NS,2025-03-28,14.12,14.32,14.06,14.14,0.02,0.14,2329480
HDFCBANK.NS,2025-03-03,1720.87,1724.08,1675.67,1683.03,-37.83,-2.20,10602682
HDFCBANK.NS,2025-03-04,1679.52,1695.65,1674.83,1691.39,11.87,0.71,9960479
HDFCBANK.NS,2025-03-05,1683.43,1692.18,1669.88,1671.61,-11.82,-0.70,10791936
HDFCBANK.NS,2025-03-06,1668.64,1681.40,1654.05,1672.80,4.15,0.25,16483044
HDFCBANK.NS,2025-03-07,1663.70,1682.64,1659.35,1670.87,7.17,0.43,6686457
HDFCBANK.NS,2025-03-10,1670.62,1681.40,1664.74,1669.14,-1.48,-0.09,7802025
HDFCBANK.NS,2025-03-11,1664.09,1675.57,1651.88,1667.16,3.07,0.18,9949215
HDFCBANK.NS,2025-03-12,1673.14,1699.80,1673.14,1692.53,19.39,1.16,9392053
HDFCBANK.NS,2025-03-13,1697.38,1702.08,1681.55,1688.03,-9.35,-0.55,7868132
HDFCBANK.NS,2025-03-17,1686.45,1705.24,1686.45,1691.79,5.34,0.32,9475326
HDFCBANK.NS,2025-03-18,1691.79,1691.79,1691.79,1691.79,0.00,0.00,0
HDFCBANK.NS,2025-03-19,1716.12,1731.95,1713.35,1725.12,9.00,0.52,7610703
HDFCBANK.NS,2025-03-20,1734.91,1754.70,1730.27,1749.50,14.59,0.84,8916989
HDFCBANK.NS,2025-03-21,1736.45,1754.80,1736.45,1751.09,14.64,0.84,16754132
HDFCBANK.NS,2025-03-24,1759.64,1784.77,1754.35,1780.41,20.77,1.18,8696868
HDFCBANK.NS,2025-03-25,1785.26,1823.64,1781.90,1801.63,16.37,0.92,19550708
HDFCBANK.NS,2025-03-26,1805.14,1807.61,1782.39,1786.89,-18.25,-1.01,12239221
HDFCBANK.NS,2025-03-27,1780.41,1820.97,1778.53,1805.49,25.07,1.41,20829050
HDFCBANK.NS,2025-03-28,1809.10,1816.02,1786.20,1808.31,-0.79,-0.04,14386824
HINDZINC.NS,2025-03-03,384.36,387.59,370.78,379.90,-4.46,-1.16,2004706
HINDZINC.NS,2025-03-04,377.40,390.93,374.01,387.74,10.34,2.74,1558931
HINDZINC.NS,2025-03-05,387.74,404.75,387.74,403.23,15.49,4.00,1925095
HINDZINC.NS,2025-03-06,409.85,420.98,408.14,417.79,7.94,1.94,2634281
HINDZINC.NS,2025-03-07,421.67,429.41,419.85,420.98,-0.69,-0.16,2097278
HINDZINC.NS,2025-03-10,420.69,425.59,416.71,418.14,-2.55,-0.61,1448034
HINDZINC.NS,2025-03-11,413.77,423.28,412.11,419.07,5.29,1.28,2153628
HINDZINC.NS,2025-03-12,420.64,424.22,417.45,419.31,-1.32,-0.31,1225552
HINDZINC.NS,2025-03-13,421.62,428.38,419.66,421.62,0.00,0.00,1372791
HINDZINC.NS,2025-03-17,422.16,433.38,422.16,426.86,4.71,1.11,1569517
HINDZINC.NS,2025-03-18,426.86,426.86,426.86,426.86,0.00,0.00,0
HINDZINC.NS,2025-03-19,432.89,468.49,431.67,445.39,12.50,2.89,7177341
HINDZINC.NS,2025-03-20,449.07,454.95,436.91,447.45,-1.62,-0.36,2796560
HINDZINC.NS,2025-03-21,449.32,449.66,433.38,437.70,-11.62,-2.59,3772285
HINDZINC.NS,2025-03-24,439.90,448.92,439.66,444.46,4.56,1.04,1406526
HINDZINC.NS,2025-03-25,447.16,448.14,434.36,435.79,-11.37,-2.54,1269831
HINDZINC.NS,2025-03-26,437.55,444.95,432.55,433.58,-3.97,-0.91,1445183
HINDZINC.NS,2025-03-27,434.36,441.13,431.52,439.17,4.80,1.11,1972572
HINDZINC.NS,2025-03-28,443.19,465.74,442.45,452.90,9.71,2.19,5676960
IDFCFIRSTB.NS,2025-03-03,58.20,58.65,56.61,57.50,-0.70,-1.20,23489353
IDFCFIRSTB.NS,2025-03-04,57.02,57.76,56.18,56.64,-0.38,-0.66,23889634
IDFCFIRSTB.NS,2025-03-05,56.43,57.86,56.43,57.76,1.34,2.37,22831309
IDFCFIRSTB.NS,2025-03-06,58.17,58.43,57.50,57.58,-0.59,-1.01,19385683
IDFCFIRSTB.NS,2025-03-07,57.51,57.98,56.81,57.15,-0.36,-0.62,23748724
IDFCFIRSTB.NS,2025-03-10,57.11,57.40,55.82,56.19,-0.93,-1.62,23312506
IDFCFIRSTB.NS,2025-03-11,55.61,55.75,54.65,55.18,-0.43,-0.77,32260533
IDFCFIRSTB.NS,2025-03-12,55.32,55.61,53.94,54.45,-0.87,-1.57,36526320
IDFCFIRSTB.NS,2025-03-13,54.50,54.80,53.08,53.31,-1.20,-2.19,29067199
IDFCFIRSTB.NS,2025-03-17,53.38,53.67,52.43,52.72,-0.66,-1.23,32594699
IDFCFIRSTB.NS,2025-03-18,52.72,52.72,52.72,52.72,0.00,0.00,0
IDFCFIRSTB.NS,2025-03-19,54.52,55.67,54.14,55.24,0.72,1.32,24804248
IDFCFIRSTB.NS,2025-03-20,55.50,56.02,55.37,55.53,0.03,0.05,24696227
IDFCFIRSTB.NS,2025-03-21,55.57,56.47,55.53,56.11,0.54,0.97,29785349
IDFCFIRSTB.NS,2025-03-24,56.42,58.16,56.24,57.70,1.29,2.28,31577623
IDFCFIRSTB.NS,2025-03-25,57.90,57.93,56.53,57.16,-0.74,-1.27,32231248
IDFCFIRSTB.NS,2025-03-26,57.15,57.61,56.71,56.81,-0.34,-0.59,24634617
IDFCFIRSTB.NS,2025-03-27,56.65,57.20,55.93,56.75,0.10,0.18,129936760
IDFCFIRSTB.NS,2025-03-28,56.32,57.66,54.45,54.78,-1.53,-2.73,48926649
INDHOTEL.NS,2025-03-03,714.40,730.60,708.92,724.62,10.22,1.43,2801208
INDHOTEL.NS,2025-03-04,712.06,726.02,706.17,714.80,2.74,0.39,4045349
INDHOTEL.NS,2025-03-05,716.69,756.23,715.94,754.98,38.29,5.34,3266569
INDHOTEL.NS,2025-03-06,760.76,761.31,742.82,746.95,-13.81,-1.82,2390595
INDHOTEL.NS,2025-03-07,751.79,753.83,735.79,742.12,-9.67,-1.29,1815446
INDHOTEL.NS,2025-03-10,742.82,754.28,734.99,738.83,-3.99,-0.54,2531433
INDHOTEL.NS,2025-03-11,732.85,749.25,726.26,746.85,14.01,1.91,1969774
INDHOTEL.NS,2025-03-12,745.81,756.28,741.62,747.15,1.35,0.18,1433765
INDHOTEL.NS,2025-03-13,757.77,762.76,746.80,748.25,-9.52,-1.26,2525352
INDHOTEL.NS,2025-03-17,750.29,756.72,738.08,751.09,0.80,0.11,2732584
