symbol,date,open,high,low,close,day_change,day_change_pct,volume
ASIANPAINT.NS,2025-04-15,2392.82,2402.83,2363.20,2393.62,0.79,0.03,1141122
ASIANPAINT.NS,2025-04-16,2383.11,2445.93,2381.73,2437.41,54.30,2.28,1166695
ASIANPAINT.NS,2025-04-17,2437.41,2453.76,2408.78,2445.34,7.93,0.33,885840
ASIANPAINT.NS,2025-04-21,2443.36,2448.31,2418.68,2422.65,-20.71,-0.85,541913
ASIANPAINT.NS,2025-04-22,2422.65,2427.60,2391.44,2409.77,-12.88,-0.53,543647
ASIANPAINT.NS,2025-04-23,2414.72,2434.14,2403.43,2430.67,15.95,0.66,744684
ASIANPAINT.NS,2025-04-24,2427.60,2468.23,2413.63,2441.87,14.27,0.59,1203452
ASIANPAINT.NS,2025-04-25,2441.77,2446.13,2391.63,2409.37,-32.40,-1.33,702217
ASIANPAINT.NS,2025-04-28,2397.78,2437.31,2383.01,2429.78,32.00,1.33,554920
ASIANPAINT.NS,2025-04-29,2437.51,2449.40,2419.28,2428.69,-8.82,-0.36,1235066
ASIANPAINT.NS,2025-04-30,2427.60,2439.69,2379.55,2403.52,-24.08,-0.99,1479669
BCLIND.NS,2025-04-01,35.74,37.61,35.74,37.41,1.67,4.67,827587
BCLIND.NS,2025-04-02,37.70,38.10,36.42,37.95,0.25,0.66,571950
BCLIND.NS,2025-04-03,37.75,39.40,37.46,39.22,1.47,3.89,879310
BCLIND.NS,2025-04-04,39.22,39.22,37.20,37.69,-1.53,-3.90,672957
BCLIND.NS,2025-04-07,34.99,36.30,34.80,35.94,0.95,2.72,1000053
BCLIND.NS,2025-04-08,36.80,37.40,36.21,36.73,-0.07,-0.19,519859
BCLIND.NS,2025-04-09,36.82,37.00,35.96,36.47,-0.35,-0.95,304691
BCLIND.NS,2025-04-11,37.30,37.80,36.55,36.91,-0.39,-1.05,548081
BCLIND.NS,2025-04-15,37.50,38.90,37.50,38.45,0.95,2.53,578091
BCLIND.NS,2025-04-16,38.60,39.65,38.59,39.12,0.52,1.35,574057
BCLIND.NS,2025-04-17,39.05,40.59,38.86,39.63,0.58,1.49,852952
BCLIND.NS,2025-04-21,40.00,40.42,39.20,40.08,0.08,0.20,538037
BCLIND.NS,2025-04-22,40.17,41.00,39.62,40.57,0.40,1.00,791931
BCLIND.NS,2025-04-23,40.79,41.13,39.52,40.31,-0.48,-1.18,577465
BCLIND.NS,2025-04-24,40.31,41.25,40.30,40.78,0.47,1.17,591572
BCLIND.NS,2025-04-25,40.99,41.00,38.48,38.74,-2.25,-5.49,744141
BCLIND.NS,2025-04-28,38.58,39.27,38.00,38.65,0.07,0.18,550944
BCLIND.NS,2025-04-29,38.75,39.44,38.18,38.28,-0.47,-1.21,439072
BCLIND.NS,2025-04-30,38.07,38.28,37.28,37.46,-0.61,-1.60,439750
BERGEPAINT.NS,2025-04-01,500.00,505.10,489.75,493.50,-6.50,-1.30,814105
BERGEPAINT.NS,2025-04-02,494.00,508.10,486.55,505.10,11.10,2.25,520039
BERGEPAINT.NS,2025-04-03,500.95,513.60,497.70,511.30,10.35,2.07,339443
BERGEPAINT.NS,2025-04-04,515.00,521.50,506.30,512.05,-2.95,-0.57,1588941
BERGEPAINT.NS,2025-04-07,499.95,515.25,494.50,511.95,12.00,2.40,1263089
BERGEPAINT.NS,2025-04-08,520.00,538.00,516.85,535.55,15.55,2.99,2226260
BERGEPAINT.NS,2025-04-09,539.00,551.00,535.35,537.60,-1.40,-0.26,1450416
BERGEPAINT.NS,2025-04-11,541.55,542.05,525.55,530.50,-11.05,-2.04,658774
BERGEPAINT.NS,2025-04-15,533.50,534.45,520.50,526.40,-7.10,-1.33,851597
BERGEPAINT.NS,2025-04-16,528.40,546.85,526.70,542.05,13.65,2.58,1045359
BERGEPAINT.NS,2025-04-17,542.65,548.60,537.05,543.60,0.95,0.18,1294585
BERGEPAINT.NS,2025-04-21,547.00,562.00,544.00,553.35,6.35,1.16,944764
BERGEPAINT.NS,2025-04-22,554.90,582.85,548.90,579.20,24.30,4.38,2109067
BERGEPAINT.NS,2025-04-23,577.10,594.00,573.75,589.10,12.00,2.08,1134427
BERGEPAINT.NS,2025-04-24,589.00,595.85,580.65,584.95,-4.05,-0.69,959270
BERGEPAINT.NS,2025-04-25,579.75,579.95,550.00,552.50,-27.25,-4.70,721209
BERGEPAINT.NS,2025-04-28,547.15,555.35,544.00,553.55,6.40,1.17,414276
BERGEPAINT.NS,2025-04-29,555.00,559.25,542.10,545.95,-9.05,-1.63,424101
BERGEPAINT.NS,2025-04-30,545.95,552.90,539.05,544.20,-1.75,-0.32,526403
BHARTIARTL.NS,2025-04-01,1700.78,1750.37,1694.29,1709.86,9.07,0.53,6773056
BHARTIARTL.NS,2025-04-02,1705.74,1745.81,1702.72,1740.05,34.31,2.01,6431226
BHARTIARTL.NS,2025-04-03,1733.51,1740.40,1721.06,1731.52,-1.98,-0.11,2341989
BHARTIARTL.NS,2025-04-04,1739.95,1756.12,1725.57,1729.00,-10.96,-0.63,7817334
BHARTIARTL.NS,2025-04-07,1715.66,1760.04,1655.56,1672.67,-42.99,-2.51,14870388
BHARTIARTL.NS,2025-04-08,1706.43,1727.86,1692.65,1706.14,-0.30,-0.02,7206935
BHARTIARTL.NS,2025-04-09,1705.39,1712.53,1697.41,1701.33,-4.07,-0.24,5600666
BHARTIARTL.NS,2025-04-11,1745.41,1752.35,1717.99,1742.04,-3.37,-0.19,8340002
BHARTIARTL.NS,2025-04-15,1793.21,1804.91,1766.33,1783.89,-9.32,-0.52,10313411
BHARTIARTL.NS,2025-04-16,1787.46,1811.36,1779.23,1807.49,20.03,1.12,6180958
BHARTIARTL.NS,2025-04-17,1818.80,1881.97,1810.56,1873.44,54.64,3.00,10894325
BHARTIARTL.NS,2025-04-21,1882.66,1888.51,1853.11,1867.79,-14.88,-0.79,3501123
BHARTIARTL.NS,2025-04-22,1872.35,1872.35,1821.57,1836.84,-35.50,-1.90,6155127
BHARTIARTL.NS,2025-04-23,1851.52,1870.26,1820.88,1866.00,14.48,0.78,6855027
BHARTIARTL.NS,2025-04-24,1858.96,1862.23,1824.25,1830.30,-28.66,-1.54,5180688
BHARTIARTL.NS,2025-04-25,1831.39,1846.27,1791.03,1802.13,-29.26,-1.60,4570083
BHARTIARTL.NS,2025-04-28,1820.78,1823.65,1798.37,1806.70,-14.08,-0.77,3301891
BHARTIARTL.NS,2025-04-29,1808.58,1832.48,1802.53,1808.68,0.10,0.01,4684155
BHARTIARTL.NS,2025-04-30,1821.77,1861.34,1811.85,1849.04,27.27,1.50,9139821
CANBK.NS,2025-04-01,85.47,87.54,85.05,86.89,1.42,1.66,14596862
CANBK.NS,2025-04-02,87.37,88.17,85.44,87.95,0.58,0.66,18479410
CANBK.NS,2025-04-03,86.89,91.90,86.65,91.12,4.23,4.87,38514763
CANBK.NS,2025-04-04,91.14,91.52,86.60,87.26,-3.88,-4.26,33552098
CANBK.NS,2025-04-07,80.80,84.88,80.80,84.09,3.28,4.06,29326338
CANBK.NS,2025-04-08,85.92,86.73,84.57,86.34,0.42,0.48,21516232
CANBK.NS,2025-04-09,86.56,87.08,84.14,85.36,-1.20,-1.38,21829542
CANBK.NS,2025-04-11,86.84,88.24,85.79,87.41,0.57,0.66,22091340
CANBK.NS,2025-04-15,89.62,89.73,88.12,89.48,-0.14,-0.15,31990152
CANBK.NS,2025-04-16,89.75,91.66,89.30,91.42,1.67,1.86,27215945
CANBK.NS,2025-04-17,91.69,93.26,91.33,92.70,1.00,1.09,31763625
CANBK.NS,2025-04-21,93.45,96.05,93.16,95.58,2.12,2.27,27799862
CANBK.NS,2025-04-22,96.65,99.08,95.87,97.18,0.53,0.55,49276193
CANBK.NS,2025-04-23,97.65,97.80,94.17,96.01,-1.64,-1.68,41477808
CANBK.NS,2025-04-24,96.06,96.83,95.58,95.95,-0.11,-0.11,27747894
CANBK.NS,2025-04-25,95.96,96.26,92.70,93.19,-2.77,-2.89,41413435
CANBK.NS,2025-04-28,92.93,95.58,92.55,95.04,2.11,2.28,28301422
CANBK.NS,2025-04-29,95.82,97.88,95.38,95.89,0.08,0.08,47026479
CANBK.NS,2025-04-30,95.58,95.58,93.60,94.08,-1.50,-1.57,23757351
COALINDIA.NS,2025-04-01,397.80,402.55,395.05,397.65,-0.15,-0.04,4332950
COALINDIA.NS,2025-04-02,401.60,401.60,391.50,397.50,-4.10,-1.02,4197123
COALINDIA.NS,2025-04-03,395.00,400.00,393.20,397.05,2.05,0.52,4970602
COALINDIA.NS,2025-04-04,396.00,396.00,382.60,385.05,-10.95,-2.77,6718760
COALINDIA.NS,2025-04-07,358.85,379.40,356.00,377.50,18.65,5.20,10202400
COALINDIA.NS,2025-04-08,385.00,385.50,376.65,382.85,-2.15,-0.56,3577328
COALINDIA.NS,2025-04-09,382.30,382.70,373.10,374.60,-7.70,-2.01,5781453
COALINDIA.NS,2025-04-11,389.95,392.80,382.15,392.10,2.15,0.55,6185984
COALINDIA.NS,2025-04-15,399.00,399.00,393.50,395.25,-3.75,-0.94,4371156
COALINDIA.NS,2025-04-16,395.25,400.10,392.50,399.25,4.00,1.01,4992290
COALINDIA.NS,2025-04-17,396.90,399.55,388.30,398.85,1.95,0.49,8364450
COALINDIA.NS,2025-04-21,399.25,406.00,395.65,400.50,1.25,0.31,8987570
COALINDIA.NS,2025-04-22,403.50,405.80,394.30,398.60,-4.90,-1.21,7558174
COALINDIA.NS,2025-04-23,400.00,401.60,394.00,398.95,-1.05,-0.26,7429142
COALINDIA.NS,2025-04-24,398.90,401.30,396.85,399.85,0.95,0.24,5762303
COALINDIA.NS,2025-04-25,400.30,404.00,389.65,393.15,-7.15,-1.79,7337588
COALINDIA.NS,2025-04-28,393.15,398.80,391.55,397.15,4.00,1.02,3458518
COALINDIA.NS,2025-04-29,397.15,400.35,388.45,389.10,-8.05,-2.03,6274213
COALINDIA.NS,2025-04-30,389.10,390.35,383.10,385.30,-3.80,-0.98,4559122
DWARKESH.NS,2025-04-01,36.75,39.47,36.47,39.14,2.39,6.50,1290704
DWARKESH.NS,2025-04-02,39.28,39.79,37.65,39.66,0.38,0.97,838833
DWARKESH.NS,2025-04-03,39.11,40.44,38.81,39.91,0.80,2.05,511217
DWARKESH.NS,2025-04-04,39.80,39.91,37.11,37.64,-2.16,-5.43,1031901
DWARKESH.NS,2025-04-07,36.10,37.00,34.42,35.97,-0.13,-0.36,1593594
DWARKESH.NS,2025-04-08,36.74,37.64,36.06,37.03,0.29,0.79,685287
DWARKESH.NS,2025-04-09,37.03,37.16,36.26,36.74,-0.29,-0.78,342237
DWARKESH.NS,2025-04-11,37.50,37.95,37.21,37.79,0.29,0.77,430985
DWARKESH.NS,2025-04-15,38.85,40.59,38.25,40.22,1.37,3.53,1010738
DWARKESH.NS,2025-04-16,40.40,41.40,40.12,40.31,-0.09,-0.22,718069
DWARKESH.NS,2025-04-17,40.27,41.45,39.92,40.35,0.08,0.20,580448
DWARKESH.NS,2025-04-21,40.70,41.75,40.07,41.47,0.77,1.89,604745
DWARKESH.NS,2025-04-22,41.47,43.85,40.85,43.49,2.02,4.87,1197825
DWARKESH.NS,2025-04-23,43.65,43.91,41.78,42.78,-0.87,-1.99,634022
DWARKESH.NS,2025-04-24,42.45,43.95,42.15,42.90,0.45,1.06,662946
DWARKESH.NS,2025-04-25,42.85,43.13,39.97,40.52,-2.33,-5.44,1008804
DWARKESH.NS,2025-04-28,40.10,41.20,40.10,40.91,0.81,2.02,407610
DWARKESH.NS,2025-04-29,41.46,42.44,41.09,41.81,0.35,0.84,555765
DWARKESH.NS,2025-04-30,41.46,41.81,39.81,40.08,-1.38,-3.33,461752
FEDERALBNK.NS,2025-04-01,191.72,196.00,191.00,192.43,0.71,0.37,6099041
FEDERALBNK.NS,2025-04-02,193.05,193.34,190.70,192.11,-0.94,-0.49,2745983
FEDERALBNK.NS,2025-04-03,190.42,195.30,188.83,194.14,3.72,1.95,7697462
FEDERALBNK.NS,2025-04-04,195.70,196.95,192.51,195.00,-0.70,-0.36,10170845
FEDERALBNK.NS,2025-04-07,188.30,193.32,186.51,190.81,2.51,1.33,12697165
FEDERALBNK.NS,2025-04-08,193.94,194.64,189.70,190.53,-3.41,-1.76,8769895
FEDERALBNK.NS,2025-04-09,190.50,191.95,186.92,189.96,-0.54,-0.28,6819642
FEDERALBNK.NS,2025-04-11,192.31,192.95,189.62,190.44,-1.87,-0.97,8325890
FEDERALBNK.NS,2025-04-15,193.00,193.00,189.00,191.90,-1.10,-0.57,7869328
FEDERALBNK.NS,2025-04-16,192.69,196.10,191.90,194.92,2.23,1.16,8520549
FEDERALBNK.NS,2025-04-17,194.01,196.20,193.25,194.85,0.84,0.43,9504482
FEDERALBNK.NS,2025-04-21,196.00,202.85,195.10,202.04,6.04,3.08,16250402
FEDERALBNK.NS,2025-04-22,202.70,205.50,200.65,201.64,-1.06,-0.52,15722852
FEDERALBNK.NS,2025-04-23,202.99,202.99,197.92,199.77,-3.22,-1.59,8092835
FEDERALBNK.NS,2025-04-24,199.75,204.38,199.29,201.90,2.15,1.08,16720717
FEDERALBNK.NS,2025-04-25,201.80,202.87,195.00,196.49,-5.31,-2.63,7977095
FEDERALBNK.NS,2025-04-28,197.74,201.00,196.51,199.83,2.09,1.06,7788146
FEDERALBNK.NS,2025-04-29,200.75,205.40,198.85,203.42,2.67,1.33,11997673
FEDERALBNK.NS,2025-04-30,203.60,203.75,196.00,196.68,-6.92,-3.40,11619893
GAIL.NS,2025-04-01,181.59,186.95,179.67,186.32,4.73,2.60,16373953
GAIL.NS,2025-04-02,184.05,186.90,183.10,184.06,0.01,0.01,13488498
GAIL.NS,2025-04-03,182.06,185.50,180.57,183.63,1.57,0.86,10999215
GAIL.NS,2025-04-04,183.20,184.90,175.00,176.61,-6.59,-3.60,12870074
GAIL.NS,2025-04-07,159.80,171.70,159.61,169.03,9.23,5.78,14675014
GAIL.NS,2025-04-08,174.42,177.43,169.69,172.57,-1.85,-1.06,11262619
GAIL.NS,2025-04-09,172.80,173.57,167.42,168.86,-3.94,-2.28,8093175
GAIL.NS,2025-04-11,173.02,173.37,169.31,171.71,-1.31,-0.76,11757223
GAIL.NS,2025-04-15,176.69,180.76,174.88,178.99,2.30,1.30,15842566
GAIL.NS,2025-04-16,178.00,185.00,176.31,184.70,6.70,3.76,20404245
GAIL.NS,2025-04-17,184.70,188.70,183.81,186.99,2.29,1.24,19477011
GAIL.NS,2025-04-21,190.50,197.00,188.59,195.32,4.82,2.53,31364829
GAIL.NS,2025-04-22,196.11,196.70,192.79,193.24,-2.87,-1.46,15312211
GAIL.NS,2025-04-23,194.29,194.80,189.90,193.50,-0.79,-0.41,8545702
GAIL.NS,2025-04-24,192.21,194.28,191.90,193.24,1.03,0.54,12332917
GAIL.NS,2025-04-25,193.00,194.67,184.88,186.74,-6.26,-3.24,9791154
GAIL.NS,2025-04-28,185.99,191.10,185.84,189.32,3.33,1.79,8332481
GAIL.NS,2025-04-29,189.37,193.19,188.90,189.60,0.23,0.12,6147630
GAIL.NS,2025-04-30,189.15,192.30,187.41,189.09,-0.06,-0.03,11049144
GOLDBEES.NS,2025-04-01,75.84,77.05,75.12,76.72,0.88,1.16,40720281
GOLDBEES.NS,2025-04-02,77.48,77.48,75.73,76.23,-1.25,-1.61,36083347
GOLDBEES.NS,2025-04-03,78.50,80.00,75.71,75.85,-2.65,-3.38,28338299
GOLDBEES.NS,2025-04-04,75.86,76.88,74.56,74.99,-0.87,-1.15,22612463
GOLDBEES.NS,2025-04-07,74.60,75.15,65.85,73.83,-0.77,-1.03,62547917
GOLDBEES.NS,2025-04-08,76.05,76.05,72.30,73.68,-2.37,-3.12,15916066
GOLDBEES.NS,2025-04-09,73.99,75.06,73.53,74.89,0.90,1.22,16060289
GOLDBEES.NS,2025-04-11,76.06,78.71,76.06,77.90,1.84,2.42,41882099
GOLDBEES.NS,2025-04-15,78.50,78.50,77.60,77.66,-0.84,-1.07,22708774
GOLDBEES.NS,2025-04-16,78.40,79.30,78.40,79.23,0.83,1.06,17435366
GOLDBEES.NS,2025-04-17,80.25,80.28,79.31,79.53,-0.72,-0.90,22315842
GOLDBEES.NS,2025-04-21,80.85,81.18,79.40,81.07,0.22,0.27,26060674
GOLDBEES.NS,2025-04-22,82.52,83.56,82.52,82.90,0.38,0.46,30534897
GOLDBEES.NS,2025-04-23,81.48,81.49,79.71,80.39,-1.09,-1.34,38573322
GOLDBEES.NS,2025-04-24,80.39,80.74,80.11,80.51,0.12,0.15,15878472
GOLDBEES.NS,2025-04-25,80.82,81.63,79.81,80.03,-0.79,-0.98,19337075
GOLDBEES.NS,2025-04-28,80.80,80.80,79.01,79.05,-1.75,-2.17,22373797
GOLDBEES.NS,2025-04-29,81.20,81.20,79.71,80.04,-1.16,-1.43,21952704
GOLDBEES.NS,2025-04-30,79.99,80.20,78.88,79.09,-0.90,-1.13,21587869
GOLDCASE.NS,2025-04-01,14.55,14.60,14.24,14.47,-0.08,-0.55,8162007
GOLDCASE.NS,2025-04-02,14.54,14.54,14.28,14.47,-0.07,-0.48,3147227
GOLDCASE.NS,2025-04-03,14.78,14.90,13.90,14.44,-0.34,-2.30,3628548
GOLDCASE.NS,2025-04-04,14.44,14.54,14.20,14.25,-0.19,-1.32,4120176
GOLDCASE.NS,2025-04-07,14.24,14.24,12.83,14.04,-0.20,-1.40,5940283
GOLDCASE.NS,2025-04-08,14.18,14.18,13.83,13.97,-0.21,-1.48,1744744
GOLDCASE.NS,2025-04-09,14.22,14.28,13.66,14.24,0.02,0.14,2919375
GOLDCASE.NS,2025-04-11,14.66,15.00,14.55,14.82,0.16,1.09,5711509
GOLDCASE.NS,2025-04-15,15.22,15.22,14.71,14.72,-0.50,-3.29,5834636
GOLDCASE.NS,2025-04-16,14.88,15.05,14.87,15.00,0.12,0.81,1819518
GOLDCASE.NS,2025-04-17,15.29,15.29,15.00,15.09,-0.20,-1.31,2035392
GOLDCASE.NS,2025-04-21,15.13,15.55,15.13,15.36,0.23,1.52,3093385
GOLDCASE.NS,2025-04-22,15.59,15.79,15.52,15.66,0.07,0.45,4036104
GOLDCASE.NS,2025-04-23,15.44,15.50,15.17,15.31,-0.13,-0.84,3582609
GOLDCASE.NS,2025-04-24,15.70,15.71,15.08,15.27,-0.43,-2.74,2982622
GOLDCASE.NS,2025-04-25,15.35,15.35,15.05,15.20,-0.15,-0.98,2338943
GOLDCASE.NS,2025-04-28,15.65,15.65,14.74,15.03,-0.62,-3.96,2384798
GOLDCASE.NS,2025-04-29,15.30,15.48,15.12,15.20,-0.10,-0.65,2391051
GOLDCASE.NS,2025-04-30,15.37,15.37,15.01,15.03,-0.34,-2.21,2992053
HDFCBANK.NS,2025-04-01,1782.39,1790.21,1746.14,1748.61,-33.78,-1.90,14255503
HDFCBANK.NS,2025-04-02,1751.43,1779.62,1751.43,1777.35,25.91,1.48,5786782
HDFCBANK.NS,2025-04-03,1761.72,1784.37,1757.66,1775.32,13.60,0.77,5625019
HDFCBANK.NS,2025-04-04,1793.27,1821.91,1791.39,1797.53,4.25,0.24,16770227
HDFCBANK.NS,2025-04-07,1743.62,1760.48,1719.29,1738.57,-5.04,-0.29,18997725
HDFCBANK.NS,2025-04-08,1745.79,1762.61,1731.25,1749.90,4.10,0.24,17781936
HDFCBANK.NS,2025-04-09,1745.79,1755.69,1734.42,1745.79,0.00,0.00,11227304
HDFCBANK.NS,2025-04-11,1755.44,1799.60,1755.44,1787.09,31.65,1.80,16387883
HDFCBANK.NS,2025-04-15,1844.71,1856.38,1834.82,1844.61,-0.10,-0.01,24649172
HDFCBANK.NS,2025-04-16,1863.30,1863.30,1840.26,1857.56,-5.74,-0.31,9568410
HDFCBANK.NS,2025-04-17,1861.52,1898.81,1856.28,1885.95,24.43,1.31,17851542
HDFCBANK.NS,2025-04-21,1903.06,1929.47,1889.22,1906.13,3.07,0.16,17123649
HDFCBANK.NS,2025-04-22,1913.94,1949.16,1913.94,1940.35,26.41,1.38,22980875
HDFCBANK.NS,2025-04-23,1957.37,1957.37,1899.60,1902.97,-54.40,-2.78,15285321
HDFCBANK.NS,2025-04-24,1889.22,1902.97,1884.37,1895.94,6.73,0.36,12965877
HDFCBANK.NS,2025-04-25,1903.86,1911.97,1871.21,1890.40,-13.45,-0.71,9250439
HDFCBANK.NS,2025-04-28,1890.40,1908.70,1887.63,1899.31,8.90,0.47,6960246
HDFCBANK.NS,2025-04-29,1897.92,1907.81,1879.52,1888.03,-9.89,-0.52,9459154
HDFCBANK.NS,2025-04-30,1892.18,1915.82,1889.51,1904.05,11.87,0.63,15968435
HINDZINC.NS,2025-04-01,453.53,457.90,443.19,444.90,-8.63,-1.90,1437487
HINDZINC.NS,2025-04-02,444.27,454.66,437.89,451.82,7.55,1.70,1214886
HINDZINC.NS,2025-04-03,448.92,459.32,443.78,450.20,1.27,0.28,1882318
HINDZINC.NS,2025-04-04,448.83,448.83,415.73,418.63,-30.20,-6.73,3061033
HINDZINC.NS,2025-04-07,382.59,402.60,380.98,398.82,16.23,4.24,2436376
HINDZINC.NS,2025-04-08,410.78,411.71,395.49,404.02,-6.77,-1.65,1514564
HINDZINC.NS,2025-04-09,400.05,400.10,389.41,392.79,-7.26,-1.81,1432174
HINDZINC.NS,2025-04-11,406.91,407.55,399.16,403.04,-3.87,-0.95,1561497
HINDZINC.NS,2025-04-15,411.32,427.16,410.15,425.44,14.12,3.43,1872997
HINDZINC.NS,2025-04-16,424.46,430.44,418.19,429.46,5.00,1.18,1675647
HINDZINC.NS,2025-04-17,429.46,436.23,421.76,431.13,1.67,0.39,2032014
HINDZINC.NS,2025-04-21,431.42,448.92,431.42,443.63,12.21,2.83,1888265
HINDZINC.NS,2025-04-22,444.17,451.77,435.34,437.06,-7.11,-1.60,2048339
HINDZINC.NS,2025-04-23,439.46,442.26,428.97,440.30,0.83,0.19,1607303
HINDZINC.NS,2025-04-24,440.25,455.54,438.09,450.39,10.15,2.31,2639584
HINDZINC.NS,2025-04-25,453.48,458.78,430.44,436.32,-17.16,-3.78,4251762
HINDZINC.NS,2025-04-28,443.19,450.54,436.81,443.68,0.49,0.11,3587317
HINDZINC.NS,2025-04-29,443.19,446.62,435.25,436.77,-6.42,-1.45,1568483
HINDZINC.NS,2025-04-30,433.87,437.80,429.46,430.64,-3.24,-0.75,1278436
IDFCFIRSTB.NS,2025-04-01,54.87,57.47,54.78,56.98,2.11,3.85,74364099
IDFCFIRSTB.NS,2025-04-02,57.78,57.78,56.27,57.00,-0.78,-1.35,60058400
IDFCFIRSTB.NS,2025-04-03,56.81,60.70,56.66,60.15,3.34,5.88,172219370
IDFCFIRSTB.NS,2025-04-04,60.30,60.33,57.26,57.62,-2.68,-4.45,55966017
IDFCFIRSTB.NS,2025-04-07,53.08,56.75,52.29,56.31,3.23,6.08,71727745
IDFCFIRSTB.NS,2025-04-08,57.46,58.18,56.38,57.71,0.25,0.43,36894087
IDFCFIRSTB.NS,2025-04-09,57.37,59.35,57.13,59.06,1.68,2.94,34043306
IDFCFIRSTB.NS,2025-04-11,60.22,60.22,59.14,59.72,-0.50,-0.83,30463455
IDFCFIRSTB.NS,2025-04-15,60.81,62.12,59.80,61.73,0.92,1.51,50904668
IDFCFIRSTB.NS,2025-04-16,62.10,63.27,61.42,63.11,1.02,1.64,38895887
IDFCFIRSTB.NS,2025-04-17,62.79,63.84,60.46,62.79,0.00,0.00,120605006
IDFCFIRSTB.NS,2025-04-21,63.64,66.62,63.39,66.42,2.78,4.37,86917754
IDFCFIRSTB.NS,2025-04-22,66.79,67.89,65.91,66.98,0.19,0.28,54806476
IDFCFIRSTB.NS,2025-04-23,67.77,68.85,66.79,68.23,0.46,0.68,63973196
IDFCFIRSTB.NS,2025-04-24,68.18,68.68,67.28,67.43,-0.75,-1.10,63643793
IDFCFIRSTB.NS,2025-04-25,67.48,67.78,65.49,65.86,-1.61,-2.39,47589266
IDFCFIRSTB.NS,2025-04-28,63.31,66.45,62.90,66.28,2.97,4.69,64646428
IDFCFIRSTB.NS,2025-04-29,66.28,67.33,65.59,66.71,0.43,0.65,43968174
IDFCFIRSTB.NS,2025-04-30,66.08,66.12,64.46,64.68,-1.41,-2.13,44736979
INDHOTEL.NS,2025-04-01,791.72,806.63,779.66,803.39,11.67,1.47,2351502
INDHOTEL.NS,2025-04-02,807.63,831.55,803.99,827.72,20.09,2.49,5345446
INDHOTEL.NS,2025-04-03,822.58,835.44,818.09,828.61,6.03,0.73,1678841
INDHOTEL.NS,2025-04-04,828.61,832.35,793.67,797.01,-31.61,-3.81,3294067
INDHOTEL.NS,2025-04-07,741.82,770.73,732.84,749.75,7.93,1.07,5939742
INDHOTEL.NS,2025-04-08,762.76,776.72,759.57,771.33,8.57,1.12,4622541
INDHOTEL.NS,2025-04-09,775.72,775.72,752.04,765.95,-9.77,-1.26,2430488
INDHOTEL.NS,2025-04-11,791.42,797.60,776.07,786.29,-5.13,-0.65,5182207
INDHOTEL.NS,2025-04-15,820.59,835.59,800.50,833.90,13.31,1.62,6038389
INDHOTEL.NS,2025-04-16,842.52,844.22,824.03,839.58,-2.94,-0.35,4096789
