symbol,date,open,high,low,close,day_change,day_change_pct,volume
BERGEPAINT.NS,2025-05-26,554.90,557.20,545.50,547.90,-7.00,-1.26,310939
BERGEPAINT.NS,2025-05-27,545.10,553.40,544.40,551.35,6.25,1.15,229035
BERGEPAINT.NS,2025-05-28,549.70,560.90,546.00,552.85,3.15,0.57,362964
BERGEPAINT.NS,2025-05-29,553.25,564.00,547.00,561.20,7.95,1.44,392543
BERGEPAINT.NS,2025-05-30,561.20,572.00,550.50,568.30,7.10,1.27,466110
BHARTIARTL.NS,2025-05-02,1836.65,1867.98,1816.91,1832.88,-3.77,-0.21,3866806
BHARTIARTL.NS,2025-05-05,1852.51,1857.97,1833.87,1850.53,-1.98,-0.11,3548839
BHARTIARTL.NS,2025-05-06,1872.64,1896.15,1866.99,1885.24,12.59,0.67,8597920
BHARTIARTL.NS,2025-05-07,1885.24,1901.11,1869.87,1881.07,-4.17,-0.22,5554616
BHARTIARTL.NS,2025-05-08,1881.27,1890.00,1846.96,1859.36,-21.92,-1.16,5500724
BHARTIARTL.NS,2025-05-09,1839.62,1855.59,1821.27,1833.08,-6.55,-0.36,3686209
BHARTIARTL.NS,2025-05-12,1853.41,1867.79,1838.63,1855.29,1.88,0.10,3936019
BHARTIARTL.NS,2025-05-13,1854.50,1868.08,1801.54,1805.51,-48.99,-2.64,8817763
BHARTIARTL.NS,2025-05-14,1814.83,1855.19,1805.11,1818.99,4.17,0.23,7401614
BHARTIARTL.NS,2025-05-15,1834.56,1854.40,1809.87,1851.72,17.16,0.94,8788351
BHARTIARTL.NS,2025-05-16,1818.80,1818.80,1795.09,1798.96,-19.83,-1.09,100662047
BHARTIARTL.NS,2025-05-19,1806.89,1813.54,1794.00,1803.23,-3.67,-0.20,5799804
BHARTIARTL.NS,2025-05-20,1794.80,1809.77,1784.58,1793.90,-0.89,-0.05,12512596
BHARTIARTL.NS,2025-05-21,1797.97,1811.36,1790.33,1807.39,9.42,0.52,6849562
BHARTIARTL.NS,2025-05-22,1804.81,1821.47,1801.24,1816.22,11.40,0.63,6496923
BHARTIARTL.NS,2025-05-23,1809.87,1826.53,1806.40,1816.51,6.64,0.37,3460945
BHARTIARTL.NS,2025-05-26,1818.80,1834.66,1815.72,1832.08,13.29,0.73,3254715
BHARTIARTL.NS,2025-05-27,1828.71,1842.20,1818.50,1828.51,-0.20,-0.01,5847725
BHARTIARTL.NS,2025-05-28,1832.68,1851.52,1829.80,1840.71,8.03,0.44,3713699
BHARTIARTL.NS,2025-05-29,1842.60,1851.52,1835.16,1848.15,5.55,0.30,5786774
BHARTIARTL.NS,2025-05-30,1838.63,1851.52,1827.72,1840.81,2.18,0.12,16712960
CANBK.NS,2025-05-02,94.13,95.55,93.11,93.32,-0.81,-0.86,12615367
CANBK.NS,2025-05-05,93.64,94.36,93.31,93.80,0.15,0.16,13789187
CANBK.NS,2025-05-06,94.13,94.55,88.71,89.18,-4.94,-5.25,27373024
CANBK.NS,2025-05-07,87.85,91.07,87.80,90.43,2.58,2.93,25189656
CANBK.NS,2025-05-08,91.13,94.77,89.72,92.07,0.95,1.04,78481304
CANBK.NS,2025-05-09,90.76,95.03,90.62,94.26,3.50,3.86,41029403
CANBK.NS,2025-05-12,97.02,97.94,96.40,97.37,0.35,0.36,49391352
CANBK.NS,2025-05-13,97.70,101.92,97.33,101.16,3.46,3.54,59518073
CANBK.NS,2025-05-14,101.95,102.88,100.92,102.01,0.07,0.07,46744208
CANBK.NS,2025-05-15,102.43,102.57,100.81,101.52,-0.91,-0.89,22577353
CANBK.NS,2025-05-16,101.85,104.83,101.85,104.03,2.18,2.14,33164805
CANBK.NS,2025-05-19,104.94,105.71,104.03,104.23,-0.71,-0.68,26144154
CANBK.NS,2025-05-20,105.11,105.28,102.88,103.34,-1.78,-1.69,24579486
CANBK.NS,2025-05-21,103.30,104.26,102.34,104.11,0.81,0.79,20965817
CANBK.NS,2025-05-22,103.78,104.73,102.16,103.14,-0.64,-0.61,18266891
CANBK.NS,2025-05-23,103.44,104.25,102.73,103.50,0.06,0.06,16155459
CANBK.NS,2025-05-26,103.69,104.45,102.92,103.76,0.08,0.07,17383646
CANBK.NS,2025-05-27,103.67,104.83,102.91,104.68,1.01,0.98,19199151
CANBK.NS,2025-05-28,104.77,107.62,104.73,107.10,2.34,2.23,29822557
CANBK.NS,2025-05-29,108.03,108.14,106.12,106.90,-1.13,-1.05,29174369
CANBK.NS,2025-05-30,107.28,111.33,105.52,110.79,3.51,3.28,70759040
COALINDIA.NS,2025-05-02,385.50,390.95,381.40,383.50,-2.00,-0.52,5045851
COALINDIA.NS,2025-05-05,385.95,387.90,381.75,385.60,-0.35,-0.09,6395704
COALINDIA.NS,2025-05-06,386.50,387.65,377.40,378.25,-8.25,-2.13,5982166
COALINDIA.NS,2025-05-07,370.30,387.30,370.30,383.30,13.00,3.51,9162368
COALINDIA.NS,2025-05-08,390.00,394.95,382.25,385.45,-4.55,-1.17,14258083
COALINDIA.NS,2025-05-09,379.10,383.25,377.05,382.40,3.30,0.87,3809943
COALINDIA.NS,2025-05-12,391.95,396.10,387.50,395.50,3.55,0.91,6743279
COALINDIA.NS,2025-05-13,395.50,399.60,394.05,395.15,-0.35,-0.09,6307140
COALINDIA.NS,2025-05-14,396.75,404.05,396.45,403.10,6.35,1.60,6822756
COALINDIA.NS,2025-05-15,403.75,406.40,399.60,404.65,0.90,0.22,10511989
COALINDIA.NS,2025-05-16,406.00,409.00,403.60,404.80,-1.20,-0.30,4702603
COALINDIA.NS,2025-05-19,405.95,407.45,401.05,402.70,-3.25,-0.80,5446656
COALINDIA.NS,2025-05-20,405.50,417.25,404.00,408.10,2.60,0.64,18755291
COALINDIA.NS,2025-05-21,411.65,413.55,404.25,405.35,-6.30,-1.53,7393102
COALINDIA.NS,2025-05-22,405.00,406.65,393.20,398.85,-6.15,-1.52,7936875
COALINDIA.NS,2025-05-23,400.20,403.00,399.00,401.50,1.30,0.32,4178408
COALINDIA.NS,2025-05-26,402.55,405.80,401.75,402.70,0.15,0.04,6067873
COALINDIA.NS,2025-05-27,402.50,403.55,398.30,399.95,-2.55,-0.63,6553758
COALINDIA.NS,2025-05-28,401.00,401.85,396.50,398.20,-2.80,-0.70,6002200
COALINDIA.NS,2025-05-29,400.00,401.20,397.00,398.20,-1.80,-0.45,7724668
COALINDIA.NS,2025-05-30,398.95,404.75,396.35,397.30,-1.65,-0.41,6565658
DWARKESH.NS,2025-05-02,40.08,40.89,39.24,39.41,-0.67,-1.67,379541
DWARKESH.NS,2025-05-05,40.00,40.54,39.28,40.38,0.38,0.95,340485
DWARKESH.NS,2025-05-06,40.34,40.54,38.50,38.62,-1.72,-4.26,315489
DWARKESH.NS,2025-05-07,38.10,39.40,38.10,39.23,1.13,2.97,414230
DWARKESH.NS,2025-05-08,39.30,39.94,38.10,38.37,-0.93,-2.37,364329
DWARKESH.NS,2025-05-09,37.62,38.20,37.25,37.79,0.17,0.45,411961
DWARKESH.NS,2025-05-12,39.49,41.00,39.49,40.58,1.09,2.76,550143
DWARKESH.NS,2025-05-13,40.60,42.24,40.50,42.05,1.45,3.57,671651
DWARKESH.NS,2025-05-14,42.55,45.93,42.55,45.49,2.94,6.91,2360418
DWARKESH.NS,2025-05-15,45.97,46.59,45.31,45.78,-0.19,-0.41,995476
DWARKESH.NS,2025-05-16,45.83,46.80,45.32,46.27,0.44,0.96,876220
DWARKESH.NS,2025-05-19,46.40,48.36,46.00,47.02,0.62,1.34,1361820
DWARKESH.NS,2025-05-20,47.10,47.50,46.00,46.13,-0.97,-2.06,650855
DWARKESH.NS,2025-05-21,45.70,46.78,45.46,46.61,0.91,1.99,619350
DWARKESH.NS,2025-05-22,46.15,51.96,45.05,48.97,2.82,6.11,2723573
DWARKESH.NS,2025-05-23,50.20,50.90,48.58,48.84,-1.36,-2.71,3560640
DWARKESH.NS,2025-05-26,49.05,49.19,47.38,47.57,-1.48,-3.02,801816
DWARKESH.NS,2025-05-27,47.79,47.94,47.00,47.23,-0.56,-1.17,501726
DWARKESH.NS,2025-05-28,47.20,48.54,47.20,47.97,0.77,1.63,702476
DWARKESH.NS,2025-05-29,48.19,48.57,47.70,48.13,-0.06,-0.12,657349
DWARKESH.NS,2025-05-30,48.10,48.25,47.13,47.53,-0.57,-1.19,607313
FEDERALBNK.NS,2025-05-02,195.93,195.93,187.85,189.52,-6.41,-3.27,18366458
FEDERALBNK.NS,2025-05-05,190.90,192.67,189.92,191.51,0.61,0.32,6580183
FEDERALBNK.NS,2025-05-06,192.10,192.52,186.61,187.29,-4.81,-2.50,5927722
FEDERALBNK.NS,2025-05-07,183.15,191.66,183.15,191.17,8.02,4.38,9698741
FEDERALBNK.NS,2025-05-08,191.21,192.50,185.85,186.73,-4.48,-2.34,5655491
FEDERALBNK.NS,2025-05-09,183.60,187.89,183.60,187.38,3.78,2.06,4820032
FEDERALBNK.NS,2025-05-12,191.00,194.90,190.13,194.45,3.45,1.81,6284131
FEDERALBNK.NS,2025-05-13,194.80,198.99,194.01,198.09,3.29,1.69,6888878
FEDERALBNK.NS,2025-05-14,199.00,200.01,196.61,198.23,-0.77,-0.39,6176362
FEDERALBNK.NS,2025-05-15,199.00,199.74,197.44,198.84,-0.16,-0.08,3449592
FEDERALBNK.NS,2025-05-16,199.50,201.55,198.12,199.03,-0.47,-0.24,3753649
FEDERALBNK.NS,2025-05-19,201.05,203.25,198.94,201.90,0.85,0.42,8969305
FEDERALBNK.NS,2025-05-20,202.10,202.89,197.78,198.16,-3.94,-1.95,8802803
FEDERALBNK.NS,2025-05-21,198.60,201.80,197.30,200.82,2.22,1.12,8080241
FEDERALBNK.NS,2025-05-22,201.01,203.37,200.26,201.17,0.16,0.08,10212588
FEDERALBNK.NS,2025-05-23,201.25,204.55,199.87,203.43,2.18,1.08,8097368
FEDERALBNK.NS,2025-05-26,204.20,204.59,200.51,201.90,-2.30,-1.13,8540130
FEDERALBNK.NS,2025-05-27,202.25,203.40,201.30,202.48,0.23,0.11,10595637
FEDERALBNK.NS,2025-05-28,202.00,202.54,199.80,201.62,-0.38,-0.19,13661005
FEDERALBNK.NS,2025-05-29,202.50,203.69,199.60,201.09,-1.41,-0.70,15221151
FEDERALBNK.NS,2025-05-30,201.09,203.20,200.23,202.06,0.97,0.48,7261954
GAIL.NS,2025-05-02,190.00,192.60,187.73,188.42,-1.58,-0.83,6381498
GAIL.NS,2025-05-05,189.54,193.10,187.27,191.19,1.65,0.87,11170518
GAIL.NS,2025-05-06,192.00,192.12,184.89,186.41,-5.59,-2.91,6179703
GAIL.NS,2025-05-07,183.00,190.30,183.00,189.23,6.23,3.40,7734600
GAIL.NS,2025-05-08,188.52,191.38,182.48,184.27,-4.25,-2.25,10327093
GAIL.NS,2025-05-09,178.76,182.90,178.60,181.60,2.84,1.59,13961118
GAIL.NS,2025-05-12,187.34,189.13,186.04,187.80,0.46,0.25,12160088
GAIL.NS,2025-05-13,188.73,189.52,183.10,183.83,-4.90,-2.60,18769044
GAIL.NS,2025-05-14,185.00,187.84,183.01,185.93,0.93,0.50,13578551
GAIL.NS,2025-05-15,186.50,186.50,182.85,185.02,-1.48,-0.79,14364503
GAIL.NS,2025-05-16,184.95,187.50,184.38,186.28,1.33,0.72,17089599
GAIL.NS,2025-05-19,187.39,190.95,186.30,189.48,2.09,1.12,14465387
GAIL.NS,2025-05-20,190.39,194.00,188.90,191.10,0.71,0.37,21788836
GAIL.NS,2025-05-21,191.40,191.50,187.50,190.64,-0.76,-0.40,10013046
GAIL.NS,2025-05-22,189.75,193.00,189.21,192.61,2.86,1.51,10157103
GAIL.NS,2025-05-23,192.91,193.99,190.07,191.28,-1.63,-0.84,9709796
GAIL.NS,2025-05-26,192.00,194.66,191.96,193.15,1.15,0.60,7364228
GAIL.NS,2025-05-27,193.00,194.30,190.61,193.98,0.98,0.51,9676557
GAIL.NS,2025-05-28,194.00,197.28,193.11,194.34,0.34,0.18,11799541
GAIL.NS,2025-05-29,193.75,194.57,190.86,191.75,-2.00,-1.03,15154707
GAIL.NS,2025-05-30,192.00,193.00,188.96,189.80,-2.20,-1.15,26351115
GOLDBEES.NS,2025-05-02,78.70,78.72,77.36,78.38,-0.32,-0.41,15856600
GOLDBEES.NS,2025-05-05,78.95,79.83,78.22,79.58,0.63,0.80,15889122
GOLDBEES.NS,2025-05-06,81.40,82.95,80.62,82.13,0.73,0.90,21861963
GOLDBEES.NS,2025-05-07,83.00,83.33,81.12,81.28,-1.72,-2.07,20421792
GOLDBEES.NS,2025-05-08,81.92,81.95,79.82,80.94,-0.98,-1.20,22056783
GOLDBEES.NS,2025-05-09,80.48,81.15,80.02,80.80,0.32,0.40,17152718
GOLDBEES.NS,2025-05-12,79.38,79.46,77.80,77.98,-1.40,-1.76,32647859
GOLDBEES.NS,2025-05-13,78.03,79.88,78.03,79.07,1.04,1.33,15305982
GOLDBEES.NS,2025-05-14,78.68,78.74,78.22,78.58,-0.10,-0.13,14223171
GOLDBEES.NS,2025-05-15,77.14,77.28,76.36,77.04,-0.10,-0.13,33029222
GOLDBEES.NS,2025-05-16,79.35,79.35,77.33,77.78,-1.57,-1.98,16345899
GOLDBEES.NS,2025-05-19,78.42,78.49,77.80,78.32,-0.10,-0.13,13043842
GOLDBEES.NS,2025-05-20,77.97,78.30,77.63,78.19,0.22,0.28,14843284
GOLDBEES.NS,2025-05-21,80.17,80.17,79.28,79.50,-0.67,-0.84,39202827
GOLDBEES.NS,2025-05-22,80.42,80.42,79.72,79.81,-0.61,-0.76,22193709
GOLDBEES.NS,2025-05-23,79.97,79.97,79.43,79.51,-0.46,-0.58,37141110
GOLDBEES.NS,2025-05-26,79.51,80.55,79.50,79.77,0.26,0.33,9375536
GOLDBEES.NS,2025-05-27,80.52,80.52,77.38,79.56,-0.96,-1.19,10765565
GOLDBEES.NS,2025-05-28,81.95,81.95,79.50,80.06,-1.89,-2.31,7535695
GOLDBEES.NS,2025-05-29,79.74,79.74,78.98,79.10,-0.64,-0.80,13431765
GOLDBEES.NS,2025-05-30,79.99,79.99,78.63,79.49,-0.50,-0.63,7156040
GOLDCASE.NS,2025-05-02,15.48,15.48,14.58,14.93,-0.55,-3.55,5886871
GOLDCASE.NS,2025-05-05,15.15,15.23,14.81,15.16,0.01,0.07,3096207
GOLDCASE.NS,2025-05-06,15.40,15.48,15.27,15.46,0.06,0.39,3442904
GOLDCASE.NS,2025-05-07,15.92,15.92,15.00,15.45,-0.47,-2.95,1914056
GOLDCASE.NS,2025-05-08,15.91,15.91,15.18,15.37,-0.54,-3.39,2181926
GOLDCASE.NS,2025-05-09,15.83,15.83,15.18,15.30,-0.53,-3.35,1585514
GOLDCASE.NS,2025-05-12,15.12,15.18,14.80,14.85,-0.27,-1.79,4622785
GOLDCASE.NS,2025-05-13,15.30,15.30,14.82,15.00,-0.30,-1.96,1633531
GOLDCASE.NS,2025-05-14,15.27,15.27,14.86,14.93,-0.34,-2.23,1072854
GOLDCASE.NS,2025-05-15,15.08,15.08,14.52,14.66,-0.42,-2.79,4147891
GOLDCASE.NS,2025-05-16,14.99,14.99,14.72,14.80,-0.19,-1.27,3657270
GOLDCASE.NS,2025-05-19,15.10,15.44,14.75,14.90,-0.20,-1.32,4451254
GOLDCASE.NS,2025-05-20,15.00,15.00,14.79,14.86,-0.14,-0.93,1603162
GOLDCASE.NS,2025-05-21,14.86,15.31,14.86,15.10,0.24,1.62,2922809
GOLDCASE.NS,2025-05-22,15.50,15.50,15.10,15.18,-0.32,-2.06,2396437
GOLDCASE.NS,2025-05-23,15.47,15.47,15.11,15.15,-0.32,-2.07,1227679
GOLDCASE.NS,2025-05-26,15.60,15.60,15.12,15.16,-0.44,-2.82,2146147
GOLDCASE.NS,2025-05-27,15.37,15.37,15.09,15.10,-0.27,-1.76,1817898
GOLDCASE.NS,2025-05-28,15.55,15.55,15.09,15.18,-0.37,-2.38,1323633
GOLDCASE.NS,2025-05-29,15.14,15.14,14.68,15.01,-0.13,-0.86,2242963
GOLDCASE.NS,2025-05-30,15.29,15.29,15.03,15.12,-0.17,-1.11,2000893
HDFCBANK.NS,2025-05-02,1908.80,1920.77,1899.11,1900.99,-7.81,-0.41,8920202
HDFCBANK.NS,2025-05-05,1917.90,1930.76,1911.27,1915.72,-2.18,-0.11,7534012
HDFCBANK.NS,2025-05-06,1909.00,1918.99,1903.36,1910.68,1.68,0.09,8745078
HDFCBANK.NS,2025-05-07,1912.96,1927.50,1901.48,1924.43,11.47,0.60,10710389
HDFCBANK.NS,2025-05-08,1933.53,1933.53,1898.22,1907.52,-26.01,-1.35,17401715
HDFCBANK.NS,2025-05-09,1889.32,1898.12,1866.27,1869.14,-20.18,-1.07,8594398
HDFCBANK.NS,2025-05-12,1896.73,1938.57,1891.49,1935.90,39.17,2.07,9309486
HDFCBANK.NS,2025-05-13,1928.78,1940.35,1899.11,1901.68,-27.10,-1.41,12121051
HDFCBANK.NS,2025-05-14,1901.18,1909.20,1882.29,1889.81,-11.37,-0.60,7722654
HDFCBANK.NS,2025-05-15,1892.68,1923.64,1876.36,1912.76,20.08,1.06,16120729
HDFCBANK.NS,2025-05-16,1912.76,1922.65,1907.42,1913.65,0.89,0.05,7934005
HDFCBANK.NS,2025-05-19,1915.92,1923.84,1909.99,1917.60,1.68,0.09,5101482
HDFCBANK.NS,2025-05-20,1907.12,1913.55,1892.18,1894.06,-13.06,-0.68,11939545
HDFCBANK.NS,2025-05-21,1906.03,1925.72,1900.20,1905.83,-0.20,-0.01,7566020
HDFCBANK.NS,2025-05-22,1894.36,1903.26,1884.47,1899.01,4.65,0.25,10653335
HDFCBANK.NS,2025-05-23,1899.21,1915.92,1893.67,1912.56,13.35,0.70,4783036
HDFCBANK.NS,2025-05-26,1913.94,1928.68,1905.93,1919.09,5.14,0.27,5401430
HDFCBANK.NS,2025-05-27,1910.58,1926.80,1895.45,1905.34,-5.24,-0.27,13081074
HDFCBANK.NS,2025-05-28,1899.31,1913.45,1896.83,1902.57,3.26,0.17,9078797
HDFCBANK.NS,2025-05-29,1907.02,1919.68,1886.55,1906.53,-0.49,-0.03,14458897
HDFCBANK.NS,2025-05-30,1910.88,1927.59,1904.45,1923.74,12.86,0.67,14374039
HINDZINC.NS,2025-05-02,430.64,434.61,418.87,420.24,-10.39,-2.41,1644950
HINDZINC.NS,2025-05-05,422.06,424.51,418.19,419.90,-2.16,-0.51,850003
HINDZINC.NS,2025-05-06,421.62,422.55,403.53,405.39,-16.23,-3.85,1985510
HINDZINC.NS,2025-05-07,401.03,417.25,400.44,414.46,13.43,3.35,1550266
HINDZINC.NS,2025-05-08,414.75,417.35,400.05,401.37,-13.38,-3.23,1372171
HINDZINC.NS,2025-05-09,390.24,402.35,390.24,400.39,10.15,2.60,1511686
HINDZINC.NS,2025-05-12,411.81,427.89,411.81,426.47,14.66,3.56,2766591
HINDZINC.NS,2025-05-13,426.52,427.60,418.68,420.54,-5.98,-1.40,1485369
HINDZINC.NS,2025-05-14,422.45,432.11,421.42,430.39,7.94,1.88,2432511
HINDZINC.NS,2025-05-15,431.42,435.59,428.97,432.16,0.74,0.17,2087164
HINDZINC.NS,2025-05-16,434.27,436.32,430.88,433.68,-0.59,-0.14,1416394
HINDZINC.NS,2025-05-19,433.63,447.01,433.38,439.46,5.83,1.35,2755475
HINDZINC.NS,2025-05-20,444.66,446.33,425.54,426.81,-17.85,-4.01,2712376
HINDZINC.NS,2025-05-21,429.22,435.83,425.24,433.43,4.22,0.98,1683181
HINDZINC.NS,2025-05-22,435.54,439.17,429.12,433.78,-1.76,-0.41,2701432
HINDZINC.NS,2025-05-23,433.53,440.93,429.27,438.33,4.80,1.11,2040334
HINDZINC.NS,2025-05-26,440.25,444.27,438.63,442.16,1.91,0.43,1255104
HINDZINC.NS,2025-05-27,442.21,446.13,438.78,442.70,0.49,0.11,1283321
HINDZINC.NS,2025-05-28,444.46,448.04,441.72,443.78,-0.69,-0.15,1806651
HINDZINC.NS,2025-05-29,444.71,456.92,444.32,455.69,10.98,2.47,3994727
HINDZINC.NS,2025-05-30,457.80,460.74,444.66,449.27,-8.53,-1.86,3055427
IDFCFIRSTB.NS,2025-05-02,64.79,66.42,64.74,66.03,1.25,1.92,29520623
IDFCFIRSTB.NS,2025-05-05,66.17,67.52,66.03,66.80,0.63,0.95,29460326
