symbol,date,open,high,low,close,day_change,day_change_pct,volume
ASIANPAINT.NS,2025-06-11,2209.00,2225.90,2207.20,2208.80,-0.20,-0.01,1430888
ASIANPAINT.NS,2025-06-12,2224.00,2263.00,2208.10,2219.40,-4.60,-0.21,3417373
ASIANPAINT.NS,2025-06-13,2175.00,2217.10,2174.80,2214.20,39.20,1.80,1786807
ASIANPAINT.NS,2025-06-16,2214.20,2250.00,2209.30,2244.80,30.60,1.38,1301826
ASIANPAINT.NS,2025-06-17,2231.00,2281.00,2227.00,2264.80,33.80,1.52,1540986
ASIANPAINT.NS,2025-06-18,2257.00,2284.00,2255.00,2281.40,24.40,1.08,1131156
ASIANPAINT.NS,2025-06-19,2270.00,2285.00,2264.00,2268.00,-2.00,-0.09,524926
ASIANPAINT.NS,2025-06-20,2267.00,2289.90,2263.00,2285.70,18.70,0.82,1945026
ASIANPAINT.NS,2025-06-23,2261.20,2272.80,2253.90,2264.10,2.90,0.13,596186
ASIANPAINT.NS,2025-06-24,2305.00,2309.70,2268.90,2275.30,-29.70,-1.29,1044179
ASIANPAINT.NS,2025-06-25,2276.10,2294.30,2275.40,2279.90,3.80,0.17,807368
ASIANPAINT.NS,2025-06-26,2287.00,2292.60,2280.20,2289.80,2.80,0.12,921519
ASIANPAINT.NS,2025-06-27,2283.00,2364.50,2277.10,2358.70,75.70,3.32,1555059
ASIANPAINT.NS,2025-06-30,2362.00,2369.90,2326.10,2341.10,-20.90,-0.88,785414
BCLIND.NS,2025-06-02,42.30,42.45,41.12,42.12,-0.18,-0.43,1268515
BCLIND.NS,2025-06-03,42.50,42.90,41.55,41.85,-0.65,-1.53,1047186
BCLIND.NS,2025-06-04,41.94,42.04,40.80,41.73,-0.21,-0.50,609169
BCLIND.NS,2025-06-05,41.74,42.44,41.73,41.96,0.22,0.53,504966
BCLIND.NS,2025-06-06,41.96,42.31,41.35,41.99,0.03,0.07,896480
BCLIND.NS,2025-06-09,42.20,44.70,42.14,43.36,1.16,2.75,1528510
BCLIND.NS,2025-06-10,43.57,43.90,43.00,43.19,-0.38,-0.87,822175
BCLIND.NS,2025-06-11,43.19,44.55,43.14,43.76,0.57,1.32,1210224
BCLIND.NS,2025-06-12,44.50,44.50,42.90,43.62,-0.88,-1.98,1170719
BCLIND.NS,2025-06-13,42.96,43.39,41.91,43.16,0.20,0.47,972973
BCLIND.NS,2025-06-16,42.62,43.35,42.17,42.97,0.35,0.82,627572
BCLIND.NS,2025-06-17,42.97,43.18,42.29,42.53,-0.44,-1.02,635058
BCLIND.NS,2025-06-18,42.25,42.89,41.75,42.04,-0.21,-0.50,784274
BCLIND.NS,2025-06-19,41.99,42.24,40.28,40.43,-1.56,-3.72,509802
BCLIND.NS,2025-06-20,40.43,41.45,39.92,41.21,0.78,1.93,912443
BCLIND.NS,2025-06-23,40.50,41.40,40.35,41.13,0.63,1.56,380489
BCLIND.NS,2025-06-24,41.55,42.49,41.50,42.18,0.63,1.52,492018
BCLIND.NS,2025-06-25,42.38,43.80,42.37,43.60,1.22,2.88,616918
BCLIND.NS,2025-06-26,43.44,43.90,42.24,42.46,-0.98,-2.26,1040820
BCLIND.NS,2025-06-27,42.65,43.16,42.25,42.32,-0.33,-0.77,462131
BCLIND.NS,2025-06-30,42.50,42.98,42.20,42.48,-0.02,-0.05,550222
BERGEPAINT.NS,2025-06-02,563.10,564.15,554.00,556.90,-6.20,-1.10,242593
BERGEPAINT.NS,2025-06-03,553.00,568.85,553.00,558.00,5.00,0.90,274291
BERGEPAINT.NS,2025-06-04,560.40,570.00,554.00,569.25,8.85,1.58,297840
BERGEPAINT.NS,2025-06-05,569.35,588.50,564.00,582.00,12.65,2.22,845301
BERGEPAINT.NS,2025-06-06,582.45,584.00,573.20,581.50,-0.95,-0.16,389243
BERGEPAINT.NS,2025-06-09,579.75,584.00,568.05,571.50,-8.25,-1.42,483853
BERGEPAINT.NS,2025-06-10,571.50,576.10,567.00,572.90,1.40,0.24,509657
BERGEPAINT.NS,2025-06-11,568.50,578.10,564.95,567.20,-1.30,-0.23,542151
BERGEPAINT.NS,2025-06-12,564.30,571.60,561.05,568.55,4.25,0.75,520758
BERGEPAINT.NS,2025-06-13,546.50,571.90,545.05,570.15,23.65,4.33,413401
BERGEPAINT.NS,2025-06-16,564.90,578.00,561.00,569.60,4.70,0.83,597011
BERGEPAINT.NS,2025-06-17,566.00,569.90,559.80,561.25,-4.75,-0.84,370437
BERGEPAINT.NS,2025-06-18,561.20,565.80,556.10,557.65,-3.55,-0.63,238378
BERGEPAINT.NS,2025-06-19,555.95,558.70,542.00,544.50,-11.45,-2.06,199184
BERGEPAINT.NS,2025-06-20,547.00,549.10,529.15,535.75,-11.25,-2.06,3700914
BERGEPAINT.NS,2025-06-23,528.40,555.60,528.20,553.35,24.95,4.72,739782
BERGEPAINT.NS,2025-06-24,560.45,563.35,549.00,553.30,-7.15,-1.28,674231
BERGEPAINT.NS,2025-06-25,554.90,571.65,553.30,568.30,13.40,2.41,1158790
BERGEPAINT.NS,2025-06-26,568.80,574.65,565.40,570.00,1.20,0.21,828256
BERGEPAINT.NS,2025-06-27,574.95,588.35,568.10,583.95,9.00,1.57,2426286
BERGEPAINT.NS,2025-06-30,582.00,594.80,576.00,592.65,10.65,1.83,1062306
BHARTIARTL.NS,2025-06-02,1828.71,1843.59,1816.32,1838.73,10.02,0.55,3199499
BHARTIARTL.NS,2025-06-03,1851.52,1854.00,1816.81,1826.03,-25.49,-1.38,5596977
BHARTIARTL.NS,2025-06-04,1839.62,1868.98,1834.66,1859.85,20.23,1.10,5892170
BHARTIARTL.NS,2025-06-05,1868.38,1873.34,1853.11,1863.22,-5.16,-0.28,8999675
BHARTIARTL.NS,2025-06-06,1856.58,1866.30,1851.82,1854.69,-1.88,-0.10,4644174
BHARTIARTL.NS,2025-06-09,1858.46,1859.46,1833.37,1849.64,-8.83,-0.47,3649505
BHARTIARTL.NS,2025-06-10,1851.12,1860.05,1834.96,1841.70,-9.42,-0.51,7925901
BHARTIARTL.NS,2025-06-11,1842.50,1851.03,1832.48,1844.78,2.28,0.12,8907265
BHARTIARTL.NS,2025-06-12,1856.38,1867.39,1816.41,1828.91,-27.47,-1.48,7346031
BHARTIARTL.NS,2025-06-13,1799.95,1829.31,1799.95,1825.14,25.19,1.40,4613000
BHARTIARTL.NS,2025-06-16,1826.83,1854.50,1823.56,1845.87,19.04,1.04,5722187
BHARTIARTL.NS,2025-06-17,1863.42,1863.42,1832.28,1839.42,-24.00,-1.29,6561555
BHARTIARTL.NS,2025-06-18,1832.28,1855.49,1827.82,1850.43,18.15,0.99,5069427
BHARTIARTL.NS,2025-06-19,1856.48,1863.42,1848.65,1861.44,4.96,0.27,4712312
BHARTIARTL.NS,2025-06-20,1864.41,1932.84,1858.46,1920.64,56.23,3.02,16228526
BHARTIARTL.NS,2025-06-23,1914.00,1932.84,1911.12,1920.25,6.25,0.33,2946463
BHARTIARTL.NS,2025-06-24,1934.73,1946.73,1913.11,1917.57,-17.16,-0.89,6837210
BHARTIARTL.NS,2025-06-25,1925.90,1953.67,1921.93,1949.30,23.40,1.22,4152765
BHARTIARTL.NS,2025-06-26,1953.67,2001.67,1950.00,1997.60,43.93,2.25,9413241
BHARTIARTL.NS,2025-06-27,1993.34,2022.10,1991.95,2010.29,16.96,0.85,6405854
BHARTIARTL.NS,2025-06-30,2001.27,2007.12,1983.62,1992.94,-8.33,-0.42,5597484
CANBK.NS,2025-06-02,110.79,113.34,110.35,112.80,2.01,1.81,47869167
CANBK.NS,2025-06-03,113.91,113.91,110.95,111.90,-2.01,-1.76,29821086
CANBK.NS,2025-06-04,112.23,113.67,110.86,113.26,1.03,0.92,20540175
CANBK.NS,2025-06-05,112.95,113.58,112.04,112.35,-0.60,-0.53,13566294
CANBK.NS,2025-06-06,112.84,114.01,110.10,111.71,-1.13,-1.00,49884802
CANBK.NS,2025-06-09,112.86,115.17,112.52,113.62,0.76,0.68,34703106
CANBK.NS,2025-06-10,114.30,114.35,113.10,113.69,-0.62,-0.54,32755500
CANBK.NS,2025-06-11,114.88,114.88,111.79,113.04,-1.84,-1.61,41718080
CANBK.NS,2025-06-12,113.63,113.72,111.12,111.64,-1.99,-1.75,33242141
CANBK.NS,2025-06-13,108.49,111.77,107.52,111.46,2.97,2.74,32522564
CANBK.NS,2025-06-16,110.45,111.75,109.50,111.24,0.79,0.72,24551800
CANBK.NS,2025-06-17,111.30,112.10,109.00,109.23,-2.07,-1.86,14822292
CANBK.NS,2025-06-18,109.23,109.85,107.94,108.22,-1.01,-0.92,11798762
CANBK.NS,2025-06-19,108.20,108.50,104.60,104.89,-3.31,-3.06,25631663
CANBK.NS,2025-06-20,104.89,108.19,104.85,107.22,2.33,2.22,23310134
CANBK.NS,2025-06-23,106.00,108.33,105.98,107.82,1.82,1.72,13114898
CANBK.NS,2025-06-24,109.60,111.44,109.31,110.61,1.01,0.92,25341633
CANBK.NS,2025-06-25,110.85,111.50,110.35,110.71,-0.14,-0.13,19878446
CANBK.NS,2025-06-26,110.95,111.45,108.70,111.07,0.12,0.11,21835265
CANBK.NS,2025-06-27,111.49,113.00,110.67,110.98,-0.51,-0.46,34489264
CANBK.NS,2025-06-30,111.56,114.61,111.47,114.20,2.64,2.37,34766391
COALINDIA.NS,2025-06-02,398.95,401.40,395.50,399.70,0.75,0.19,6119571
COALINDIA.NS,2025-06-03,399.70,400.50,390.50,392.85,-6.85,-1.71,7360608
COALINDIA.NS,2025-06-04,392.85,395.00,389.60,394.60,1.75,0.45,3861957
COALINDIA.NS,2025-06-05,394.60,397.80,392.55,394.90,0.30,0.08,6097293
COALINDIA.NS,2025-06-06,397.85,400.60,396.05,398.95,1.10,0.28,7633919
COALINDIA.NS,2025-06-09,400.90,406.20,400.00,401.00,0.10,0.02,9626374
COALINDIA.NS,2025-06-10,403.00,404.50,398.85,399.55,-3.45,-0.86,6362912
COALINDIA.NS,2025-06-11,400.10,409.50,398.40,402.10,2.00,0.50,11946342
COALINDIA.NS,2025-06-12,402.00,402.35,391.50,392.70,-9.30,-2.31,11262656
COALINDIA.NS,2025-06-13,390.00,392.35,386.00,391.20,1.20,0.31,5253032
COALINDIA.NS,2025-06-16,391.00,394.60,386.20,394.35,3.35,0.86,3706240
COALINDIA.NS,2025-06-17,394.00,395.85,390.10,391.30,-2.70,-0.69,3248476
COALINDIA.NS,2025-06-18,391.30,393.40,388.10,390.35,-0.95,-0.24,4118145
COALINDIA.NS,2025-06-19,390.35,391.50,383.50,384.25,-6.10,-1.56,4416367
COALINDIA.NS,2025-06-20,384.20,391.80,384.15,389.05,4.85,1.26,6531957
COALINDIA.NS,2025-06-23,387.00,393.10,384.70,392.50,5.50,1.42,3359491
COALINDIA.NS,2025-06-24,394.45,395.40,390.70,392.65,-1.80,-0.46,4606984
COALINDIA.NS,2025-06-25,393.85,395.40,391.00,391.75,-2.10,-0.53,4672204
COALINDIA.NS,2025-06-26,392.00,394.70,390.65,394.15,2.15,0.55,5569101
COALINDIA.NS,2025-06-27,395.00,397.70,392.10,394.15,-0.85,-0.22,16253653
COALINDIA.NS,2025-06-30,395.50,397.40,390.80,391.95,-3.55,-0.90,4870935
DWARKESH.NS,2025-06-02,47.09,49.70,47.09,49.33,2.24,4.76,1187138
DWARKESH.NS,2025-06-03,49.57,49.57,48.80,48.88,-0.69,-1.39,438609
DWARKESH.NS,2025-06-04,48.80,49.33,47.71,48.67,-0.13,-0.27,308735
DWARKESH.NS,2025-06-05,48.85,50.25,48.80,49.26,0.41,0.84,850336
DWARKESH.NS,2025-06-06,49.26,49.70,48.85,49.26,0.00,0.00,290383
DWARKESH.NS,2025-06-09,49.40,50.85,49.35,49.66,0.26,0.53,735039
DWARKESH.NS,2025-06-10,49.83,51.55,49.55,50.46,0.63,1.26,1109015
DWARKESH.NS,2025-06-11,50.79,52.60,50.40,51.49,0.70,1.38,1656572
DWARKESH.NS,2025-06-12,51.55,51.75,49.42,49.97,-1.58,-3.06,793457
DWARKESH.NS,2025-06-13,48.76,50.02,48.50,49.65,0.89,1.83,641866
DWARKESH.NS,2025-06-16,49.41,49.89,48.14,49.11,-0.30,-0.61,592986
DWARKESH.NS,2025-06-17,49.00,49.59,47.80,47.90,-1.10,-2.24,338324
DWARKESH.NS,2025-06-18,47.90,48.38,47.00,47.24,-0.66,-1.38,402012
DWARKESH.NS,2025-06-19,47.25,47.58,45.21,45.85,-1.40,-2.96,598935
DWARKESH.NS,2025-06-20,46.00,46.75,45.50,46.30,0.30,0.65,571011
DWARKESH.NS,2025-06-23,45.64,46.36,45.60,45.86,0.22,0.48,278225
DWARKESH.NS,2025-06-24,46.35,47.59,46.35,46.93,0.58,1.25,343665
DWARKESH.NS,2025-06-25,47.29,49.15,47.06,48.96,1.67,3.53,588656
DWARKESH.NS,2025-06-26,49.19,49.55,48.21,48.56,-0.63,-1.28,466518
DWARKESH.NS,2025-06-27,48.84,50.85,48.71,49.78,0.94,1.92,1029683
DWARKESH.NS,2025-06-30,49.88,50.00,48.57,48.89,-0.99,-1.98,411839
FEDERALBNK.NS,2025-06-02,202.20,207.15,201.71,206.25,4.05,2.00,12785341
FEDERALBNK.NS,2025-06-03,207.11,213.44,207.04,211.30,4.19,2.02,21745811
FEDERALBNK.NS,2025-06-04,211.30,212.45,207.34,210.97,-0.33,-0.16,13731212
FEDERALBNK.NS,2025-06-05,211.86,211.86,206.33,207.07,-4.79,-2.26,6847718
FEDERALBNK.NS,2025-06-06,207.07,212.51,203.69,207.78,0.71,0.34,17931531
FEDERALBNK.NS,2025-06-09,208.99,213.75,208.01,212.70,3.71,1.78,9749033
FEDERALBNK.NS,2025-06-10,213.10,214.45,210.42,211.01,-2.09,-0.98,11160547
FEDERALBNK.NS,2025-06-11,211.20,211.49,207.70,208.12,-3.08,-1.46,8873836
FEDERALBNK.NS,2025-06-12,208.60,208.60,205.87,206.46,-2.14,-1.03,4136067
FEDERALBNK.NS,2025-06-13,203.50,206.00,203.13,205.30,1.80,0.88,3620233
FEDERALBNK.NS,2025-06-16,205.30,206.00,202.34,205.61,0.31,0.15,3650155
FEDERALBNK.NS,2025-06-17,205.89,207.00,204.13,204.77,-1.12,-0.54,9087952
FEDERALBNK.NS,2025-06-18,204.77,208.40,204.60,207.08,2.31,1.13,7999769
FEDERALBNK.NS,2025-06-19,207.30,209.53,203.26,203.92,-3.38,-1.63,10671945
FEDERALBNK.NS,2025-06-20,204.75,208.00,203.55,207.51,2.76,1.35,9350809
FEDERALBNK.NS,2025-06-23,205.33,208.40,205.33,206.95,1.62,0.79,3500913
FEDERALBNK.NS,2025-06-24,208.49,209.95,207.40,209.22,0.73,0.35,4740437
FEDERALBNK.NS,2025-06-25,210.00,211.60,209.26,210.40,0.40,0.19,8025612
FEDERALBNK.NS,2025-06-26,211.68,211.68,205.76,210.02,-1.66,-0.78,12688408
FEDERALBNK.NS,2025-06-27,210.98,210.98,207.28,208.39,-2.59,-1.23,31963885
FEDERALBNK.NS,2025-06-30,211.50,214.40,210.01,213.12,1.62,0.77,13990271
GAIL.NS,2025-06-02,189.80,192.25,188.31,191.71,1.91,1.01,8101618
GAIL.NS,2025-06-03,191.75,194.87,191.27,191.91,0.16,0.08,10598180
GAIL.NS,2025-06-04,191.90,193.00,186.30,189.52,-2.38,-1.24,17603834
GAIL.NS,2025-06-05,190.69,192.87,189.50,190.62,-0.07,-0.04,7467344
GAIL.NS,2025-06-06,190.62,191.88,189.72,191.15,0.53,0.28,6637216
GAIL.NS,2025-06-09,191.50,194.80,191.39,193.64,2.14,1.12,7485555
GAIL.NS,2025-06-10,195.00,197.50,192.75,195.67,0.67,0.34,11402867
GAIL.NS,2025-06-11,197.01,200.60,196.30,200.09,3.08,1.56,24303718
GAIL.NS,2025-06-12,202.40,202.79,191.76,192.18,-10.22,-5.05,27331751
GAIL.NS,2025-06-13,190.00,192.53,185.17,191.34,1.34,0.71,15290087
GAIL.NS,2025-06-16,192.50,192.65,188.50,191.63,-0.87,-0.45,7728599
GAIL.NS,2025-06-17,191.63,192.50,188.80,190.47,-1.16,-0.61,8847687
GAIL.NS,2025-06-18,188.61,190.40,185.20,185.72,-2.89,-1.53,11903224
GAIL.NS,2025-06-19,185.50,186.46,179.50,180.41,-5.09,-2.74,18702293
GAIL.NS,2025-06-20,180.15,182.62,179.42,181.85,1.70,0.94,18520686
GAIL.NS,2025-06-23,180.00,185.16,179.85,184.76,4.76,2.64,11308631
GAIL.NS,2025-06-24,186.06,187.89,185.11,185.49,-0.57,-0.31,7404157
GAIL.NS,2025-06-25,187.39,187.39,183.61,183.98,-3.41,-1.82,8112854
GAIL.NS,2025-06-26,184.62,187.20,183.84,186.79,2.17,1.18,12858332
GAIL.NS,2025-06-27,187.70,191.61,187.11,191.02,3.32,1.77,13050123
GAIL.NS,2025-06-30,192.00,192.45,189.25,190.84,-1.16,-0.60,9866638
GOLDBEES.NS,2025-06-02,80.90,80.90,79.42,80.52,-0.38,-0.47,13512153
GOLDBEES.NS,2025-06-03,82.50,82.50,80.63,80.97,-1.53,-1.85,13059856
GOLDBEES.NS,2025-06-04,81.77,82.47,80.97,81.31,-0.46,-0.56,15171863
GOLDBEES.NS,2025-06-05,83.75,83.75,80.87,81.73,-2.02,-2.41,14131710
GOLDBEES.NS,2025-06-06,81.95,81.95,79.90,81.23,-0.72,-0.88,12138184
GOLDBEES.NS,2025-06-09,80.82,80.89,79.90,80.48,-0.34,-0.42,15146871
GOLDBEES.NS,2025-06-10,80.38,80.70,79.90,80.61,0.23,0.29,11925279
GOLDBEES.NS,2025-06-11,82.40,82.40,80.32,80.76,-1.64,-1.99,8051051
GOLDBEES.NS,2025-06-12,82.38,82.38,80.78,81.39,-0.99,-1.20,18066096
GOLDBEES.NS,2025-06-13,83.83,83.83,82.20,83.13,-0.70,-0.84,27039436
GOLDBEES.NS,2025-06-16,84.20,84.20,82.90,83.09,-1.11,-1.32,18775047
GOLDBEES.NS,2025-06-17,84.20,84.20,82.20,82.56,-1.64,-1.95,12596527
GOLDBEES.NS,2025-06-18,84.30,84.30,81.79,82.79,-1.51,-1.79,12087747
GOLDBEES.NS,2025-06-19,82.50,85.00,82.14,82.79,0.29,0.35,15703694
GOLDBEES.NS,2025-06-20,82.00,83.70,82.00,82.23,0.23,0.28,15087436
GOLDBEES.NS,2025-06-23,83.33,83.33,82.03,82.66,-0.67,-0.80,15182442
GOLDBEES.NS,2025-06-24,81.39,82.28,80.90,80.98,-0.41,-0.50,24233699
GOLDBEES.NS,2025-06-25,80.50,81.29,80.33,81.11,0.61,0.76,17506743
GOLDBEES.NS,2025-06-26,81.39,81.39,80.97,81.12,-0.27,-0.33,8182454
GOLDBEES.NS,2025-06-27,80.55,80.55,79.74,79.81,-0.74,-0.92,22817337
GOLDBEES.NS,2025-06-30,82.20,82.20,79.54,79.99,-2.21,-2.69,19072979
GOLDCASE.NS,2025-06-02,15.58,15.58,15.07,15.29,-0.29,-1.86,3830498
GOLDCASE.NS,2025-06-03,15.67,15.75,15.22,15.38,-0.29,-1.85,7053410
GOLDCASE.NS,2025-06-04,15.84,15.84,15.35,15.45,-0.39,-2.46,1661224
GOLDCASE.NS,2025-06-05,15.75,15.75,15.39,15.51,-0.24,-1.52,2751657
GOLDCASE.NS,2025-06-06,15.98,15.98,15.40,15.43,-0.55,-3.44,2180241
GOLDCASE.NS,2025-06-09,15.45,15.57,15.11,15.28,-0.17,-1.10,3512688
GOLDCASE.NS,2025-06-10,15.74,15.74,14.89,15.30,-0.44,-2.80,2442605
GOLDCASE.NS,2025-06-11,15.37,15.50,15.30,15.32,-0.05,-0.33,1207204
GOLDCASE.NS,2025-06-12,15.39,15.58,15.37,15.44,0.05,0.32,3044419
GOLDCASE.NS,2025-06-13,15.67,15.86,15.53,15.78,0.11,0.70,5246359
GOLDCASE.NS,2025-06-16,16.26,16.26,15.70,15.78,-0.48,-2.95,3125431
GOLDCASE.NS,2025-06-17,16.25,16.25,15.57,15.67,-0.58,-3.57,2673588
GOLDCASE.NS,2025-06-18,15.79,15.79,15.64,15.72,-0.07,-0.44,1702883
GOLDCASE.NS,2025-06-19,16.19,16.19,15.52,15.71,-0.48,-2.96,2204841
GOLDCASE.NS,2025-06-20,16.18,16.18,15.57,15.63,-0.55,-3.40,1641465
GOLDCASE.NS,2025-06-23,16.10,16.10,15.60,15.71,-0.39,-2.42,3456117
GOLDCASE.NS,2025-06-24,16.18,16.18,15.36,15.37,-0.81,-5.01,4239253
GOLDCASE.NS,2025-06-25,15.83,15.83,15.35,15.38,-0.45,-2.84,1758551
GOLDCASE.NS,2025-06-26,14.99,15.84,14.99,15.42,0.43,2.87,1993570
GOLDCASE.NS,2025-06-27,15.42,15.84,15.14,15.16,-0.26,-1.69,4219882
GOLDCASE.NS,2025-06-30,15.59,15.59,14.78,15.18,-0.41,-2.63,2866270
HDFCBANK.NS,2025-06-02,1909.10,1914.93,1887.24,1911.08,1.98,0.10,7334411
HDFCBANK.NS,2025-06-03,1916.91,1930.76,1899.11,1903.66,-13.25,-0.69,12188792
HDFCBANK.NS,2025-06-04,1900.10,1922.15,1900.00,1920.08,19.98,1.05,6480771
HDFCBANK.NS,2025-06-05,1926.80,1937.58,1919.09,1928.39,1.58,0.08,11127709
HDFCBANK.NS,2025-06-06,1922.85,1974.58,1921.56,1957.17,34.32,1.78,15063504
HDFCBANK.NS,2025-06-09,1973.29,1973.29,1954.40,1957.37,-15.92,-0.81,6601294
HDFCBANK.NS,2025-06-10,1961.22,1961.22,1939.76,1943.91,-17.31,-0.88,7766563
HDFCBANK.NS,2025-06-11,1946.19,1946.19,1925.81,1929.18,-17.01,-0.87,5548197
HDFCBANK.NS,2025-06-12,1928.78,1939.66,1914.24,1922.25,-6.53,-0.34,8174565
HDFCBANK.NS,2025-06-13,1899.11,1911.97,1892.18,1896.73,-2.37,-0.13,6058881
HDFCBANK.NS,2025-06-16,1903.06,1917.80,1899.21,1914.34,11.28,0.59,8256873
HDFCBANK.NS,2025-06-17,1915.92,1920.47,1898.22,1908.60,-7.32,-0.38,8489368
HDFCBANK.NS,2025-06-18,1896.14,1915.23,1896.14,1912.86,16.72,0.88,9216908
HDFCBANK.NS,2025-06-19,1912.86,1925.62,1904.65,1914.24,1.38,0.07,8438110
HDFCBANK.NS,2025-06-20,1910.58,1948.46,1910.58,1943.32,32.74,1.71,16450204
HDFCBANK.NS,2025-06-23,1927.20,1936.60,1920.67,1927.20,0.00,0.00,5869759
HDFCBANK.NS,2025-06-24,1943.62,1957.47,1934.32,1939.56,-4.06,-0.21,11312661
HDFCBANK.NS,2025-06-25,1944.61,1960.43,1942.53,1958.65,14.05,0.72,9202966
HDFCBANK.NS,2025-06-26,1959.84,2005.04,1958.45,1999.80,39.96,2.04,25042415
HDFCBANK.NS,2025-06-27,2013.00,2019.80,1993.40,2014.90,1.90,0.09,14106692
HDFCBANK.NS,2025-06-30,2011.50,2013.80,1995.50,2001.50,-10.00,-0.50,6824510
HINDZINC.NS,2025-06-02,448.09,451.91,441.72,444.32,-3.77,-0.84,2132482
HINDZINC.NS,2025-06-03,448.88,465.15,448.73,459.61,10.74,2.39,8004970
HINDZINC.NS,2025-06-04,462.80,462.80,443.24,458.88,-3.92,-0.85,4555219
HINDZINC.NS,2025-06-05,460.54,487.31,458.09,482.02,21.47,4.66,7873786
HINDZINC.NS,2025-06-06,491.82,500.94,485.35,492.46,0.64,0.13,15506056
HINDZINC.NS,2025-06-09,501.04,522.31,498.10,514.77,13.73,2.74,12608520
HINDZINC.NS,2025-06-10,519.67,536.14,517.80,523.64,3.97,0.76,11077729
HINDZINC.NS,2025-06-11,527.56,530.16,508.59,510.40,-17.16,-3.25,8771715
HINDZINC.NS,2025-06-12,509.86,520.50,503.88,507.17,-2.70,-0.53,5827617
HINDZINC.NS,2025-06-13,495.15,510.84,492.36,504.22,9.07,1.83,5153341
HINDZINC.NS,2025-06-16,509.86,509.91,492.56,502.95,-6.91,-1.36,4005115
HINDZINC.NS,2025-06-17,505.00,506.60,483.05,486.35,-18.65,-3.69,9622550
HINDZINC.NS,2025-06-18,462.00,465.00,451.20,452.80,-9.20,-1.99,142069446
HINDZINC.NS,2025-06-19,454.10,456.05,435.50,437.45,-16.65,-3.67,16137205
HINDZINC.NS,2025-06-20,437.85,441.70,434.75,438.60,0.75,0.17,9792306
HINDZINC.NS,2025-06-23,435.70,445.60,435.25,440.55,4.85,1.11,7981302
HINDZINC.NS,2025-06-24,446.00,447.90,439.60,442.90,-3.10,-0.70,5259572
HINDZINC.NS,2025-06-25,444.80,445.80,440.60,442.10,-2.70,-0.61,3318519
HINDZINC.NS,2025-06-26,445.00,450.00,438.50,448.90,3.90,0.88,6976812
HINDZINC.NS,2025-06-27,452.90,455.35,449.00,451.15,-1.75,-0.39,7428769
HINDZINC.NS,2025-06-30,452.40,452.85,448.30,450.85,-1.55,-0.34,3717240
IDFCFIRSTB.NS,2025-06-02,67.75,68.92,67.62,68.47,0.72,1.06,16427405
IDFCFIRSTB.NS,2025-06-03,68.48,68.79,66.42,66.76,-1.71,-2.50,37173312
