symbol,date,open,high,low,close,day_change,day_change_pct,volume
JIOFIN.NS,2025-07-30,323.00,324.00,319.70,320.30,-2.70,-0.84,15393960
APOLLO.NS,2025-07-30,177.95,178.00,170.01,171.62,-6.33,-3.56,3270846
ORIENTCEM.NS,2025-07-30,244.18,254.00,243.37,246.58,2.40,0.98,2243249
