symbol,date,open,high,low,close,day_change,day_change_pct,volume
JIOFIN.NS,2025-07-31,317.00,331.70,316.45,330.60,13.60,4.29,37172717
APOLLO.NS,2025-07-31,169.20,179.00,167.08,179.00,9.80,5.79,4096591
ORIENTCEM.NS,2025-07-31,244.00,250.65,241.02,249.12,5.12,2.10,674828
